payment_id,order_id,captured_at,amount,method,fee,tax_on_fee,status,settlement_id
pay_000030,ord_000317,2026-07-03T09:46:00,30324.99,card,606.50,109.17,captured,setl_20260707_003
pay_000031,ord_000321,2026-07-03T08:01:00,373.00,card,7.46,1.34,captured,setl_20260707_003
pay_000032,ord_000331,2026-07-02T10:11:00,1986.99,card,39.74,7.15,captured,setl_20260706_002
pay_000033,ord_000564,2026-07-03T10:19:00,2236.00,netbanking,40.25,7.25,captured,setl_20260707_003
pay_000034,ord_000621,2026-07-03T15:41:00,10078.00,card,201.56,36.28,captured,setl_20260707_003
pay_000035,ord_000701,2026-07-03T09:48:00,310622.00,upi,0.00,0.00,captured,setl_20260707_003
pay_000036,ord_000702,2026-07-02T19:14:00,1257.00,card,25.14,4.53,captured,setl_20260706_002
pay_000037,ord_000732,2026-07-03T09:49:00,1296.00,upi,0.00,0.00,captured,setl_20260707_003
pay_000038,ord_000732,2026-07-02T19:50:00,1296.00,upi,0.00,0.00,captured,setl_20260706_002
pay_000039,ord_000733,2026-07-02T22:40:00,2033.00,upi,0.00,0.00,captured,setl_20260706_002
pay_000040,ord_000738,2026-07-02T15:33:00,309.50,upi,0.00,0.00,captured,setl_20260706_002
pay_000041,ord_000743,2026-07-03T14:58:00,1482.00,card,29.64,5.34,captured,setl_20260707_003
pay_000042,ord_000763,2026-07-02T15:18:00,6462.00,card,129.24,23.26,captured,setl_20260706_002
pay_000043,ord_000779,2026-07-02T12:11:00,245932.00,card,4918.64,885.36,captured,setl_20260706_002
pay_000044,ord_000816,2026-07-02T18:48:00,1262.00,upi,0.00,0.00,captured,setl_20260706_002
pay_000045,ord_000974,2026-07-03T12:13:00,698.00,card,13.96,2.51,captured,setl_20260707_003
pay_000046,ord_000981,2026-07-02T13:41:00,2964.99,upi,0.00,0.00,captured,setl_20260706_002
pay_000047,ord_000997,2026-07-03T08:04:00,4173.00,card,83.46,15.02,captured,setl_20260707_003
pay_000048,ord_000113,2026-07-04T08:31:00,1300.50,card,26.01,4.68,captured,setl_20260708_004
pay_000049,ord_000177,2026-07-03T23:11:00,10254.99,netbanking,184.59,33.23,captured,setl_20260708_004
pay_000050,ord_000202,2026-07-03T14:28:00,8703.00,wallet,174.06,31.33,captured,setl_20260707_003
pay_000051,ord_000209,2026-07-03T19:53:00,455.00,upi,0.00,0.00,captured,setl_20260707_003
pay_000052,ord_000231,2026-07-03T15:51:00,1145.50,upi,0.00,0.00,captured,setl_20260707_003
pay_000053,ord_000260,2026-07-03T11:57:00,14910.00,upi,0.00,0.00,captured,setl_20260707_003
pay_000054,ord_000269,2026-07-03T17:11:00,1484.99,upi,0.00,0.00,captured,setl_20260707_003
pay_000055,ord_000287,2026-07-03T17:41:00,1969.50,upi,0.00,0.00,captured,setl_20260707_003
pay_000056,ord_000322,2026-07-03T17:54:00,14980.00,wallet,299.60,53.93,captured,setl_20260707_003
pay_000057,ord_000325,2026-07-03T14:08:00,74710.00,upi,0.00,0.00,captured,setl_20260707_003
pay_000058,ord_000435,2026-07-04T06:07:00,525.50,netbanking,9.46,1.70,captured,setl_20260708_004
pay_000059,ord_000466,2026-07-04T14:48:00,2076.50,upi,0.00,0.00,captured,setl_20260708_004
pay_000060,ord_000471,2026-07-04T12:23:00,1640.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000061,ord_000517,2026-07-03T12:42:00,2220.99,upi,0.00,0.00,captured,setl_20260707_003
pay_000062,ord_000517,2026-07-03T20:15:00,2220.99,upi,0.00,0.00,captured,setl_20260707_003
pay_000063,ord_000523,2026-07-04T02:45:00,18405.00,card,368.10,66.26,captured,setl_20260708_004
pay_000064,ord_000531,2026-07-04T14:14:00,12673.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000065,ord_000591,2026-07-03T23:30:00,1175.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000066,ord_000630,2026-07-04T00:47:00,12451.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000067,ord_000667,2026-07-03T21:07:00,980.00,upi,0.00,0.00,captured,setl_20260707_003
pay_000068,ord_000770,2026-07-04T01:55:00,9693.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000069,ord_000860,2026-07-04T15:29:00,7310.00,netbanking,131.58,23.68,captured,setl_20260708_004
pay_000070,ord_000864,2026-07-03T12:13:00,1391.00,upi,0.00,0.00,captured,setl_20260707_003
pay_000071,ord_000899,2026-07-04T00:30:00,4925.99,upi,0.00,0.00,captured,setl_20260708_004
pay_000072,ord_000940,2026-07-04T13:01:00,1349.00,card,26.98,4.86,captured,setl_20260708_004
pay_000073,ord_000996,2026-07-04T09:31:00,1654.50,card,33.09,5.96,captured,setl_20260708_004
pay_000074,ord_000189,2026-07-05T13:20:00,1919.00,card,38.38,6.91,captured,setl_20260708_005
pay_000075,ord_000233,2026-07-04T14:44:00,12055.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000076,ord_000280,2026-07-04T15:54:00,9922.99,upi,0.00,0.00,captured,setl_20260708_004
pay_000077,ord_000300,2026-07-05T08:20:00,2702.99,card,54.06,9.73,captured,setl_20260708_005
pay_000078,ord_000309,2026-07-04T09:23:00,13628.50,wallet,272.57,49.06,captured,setl_20260708_004
pay_000079,ord_000474,2026-07-05T15:47:00,222.00,card,4.44,0.80,captured,setl_20260708_005
pay_000080,ord_000502,2026-07-05T11:30:00,7992.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000081,ord_000547,2026-07-05T15:48:00,2456.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000082,ord_000692,2026-07-04T09:36:00,1724.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000083,ord_000736,2026-07-05T04:51:00,1596.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000084,ord_000736,2026-07-04T23:30:00,1596.00,card,31.92,5.75,captured,setl_20260708_005
pay_000085,ord_000740,2026-07-04T12:17:00,385.00,wallet,7.70,1.39,captured,setl_20260708_004
pay_000086,ord_000761,2026-07-05T03:20:00,9216.50,netbanking,165.90,29.86,captured,setl_20260708_005
pay_000087,ord_000787,2026-07-05T03:52:00,8441.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000088,ord_000875,2026-07-05T12:09:00,2040.50,wallet,40.81,7.35,captured,setl_20260708_005
pay_000089,ord_000020,2026-07-05T10:27:00,1304.50,wallet,26.09,4.70,captured,setl_20260708_005
pay_000090,ord_000081,2026-07-05T18:48:00,498.00,wallet,9.96,1.79,captured,setl_20260708_005
pay_000091,ord_000110,2026-07-06T12:19:00,6687.50,netbanking,120.38,21.67,captured,setl_20260708_006
pay_000092,ord_000220,2026-07-05T16:31:00,2462.99,card,49.26,8.87,captured,setl_20260708_005
pay_000093,ord_000234,2026-07-06T15:35:00,927.50,upi,0.00,0.00,captured,setl_20260708_006
pay_000094,ord_000273,2026-07-05T14:55:00,1232.00,card,24.64,4.44,captured,setl_20260708_005
pay_000095,ord_000467,2026-07-06T01:16:00,9010.00,card,180.20,32.44,captured,setl_20260708_006
pay_000096,ord_000710,2026-07-06T00:13:00,1085.00,card,21.70,3.91,captured,setl_20260708_006
pay_000097,ord_000785,2026-07-06T07:41:00,2749.00,netbanking,49.48,8.91,captured,setl_20260708_006
pay_000098,ord_000799,2026-07-05T22:05:00,32459.99,wallet,649.20,116.86,captured,setl_20260708_005
pay_000099,ord_000804,2026-07-06T13:47:00,8465.99,upi,0.00,0.00,captured,setl_20260708_006
pay_000100,ord_000826,2026-07-06T09:23:00,488.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000101,ord_000853,2026-07-05T10:32:00,5451.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000102,ord_000902,2026-07-06T03:29:00,10359.00,wallet,207.18,37.29,captured,setl_20260708_006
pay_000103,ord_000911,2026-07-05T22:20:00,6628.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000104,ord_000932,2026-07-05T14:25:00,9776.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000105,ord_000014,2026-07-07T05:13:00,2226.00,card,44.52,8.01,captured,setl_20260709_007
pay_000106,ord_000181,2026-07-07T09:54:00,2522.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000107,ord_000206,2026-07-07T12:42:00,5706.00,netbanking,102.71,18.49,captured,setl_20260709_007
pay_000108,ord_000250,2026-07-07T02:26:00,8575.99,card,171.52,30.87,captured,setl_20260709_007
pay_000109,ord_000250,2026-07-06T17:01:00,8575.99,upi,0.00,0.00,captured,setl_20260708_006
pay_000110,ord_000268,2026-07-06T16:11:00,2288.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000111,ord_000268,2026-07-07T07:50:00,2288.00,wallet,45.76,8.24,captured,setl_20260709_007
pay_000112,ord_000306,2026-07-06T13:30:00,5373.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000113,ord_000312,2026-07-07T00:55:00,894.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000114,ord_000387,2026-07-06T11:04:00,7819.00,card,156.38,28.15,captured,setl_20260708_006
pay_000115,ord_000393,2026-07-07T08:21:00,50946.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000116,ord_000433,2026-07-07T02:51:00,14120.50,upi,0.00,0.00,captured,setl_20260709_007
pay_000117,ord_000468,2026-07-07T07:01:00,1154.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000118,ord_000537,2026-07-07T03:09:00,4931.50,upi,0.00,0.00,captured,setl_20260709_007
pay_000119,ord_000612,2026-07-06T16:39:00,14557.50,upi,0.00,0.00,captured,setl_20260708_006
pay_000120,ord_000657,2026-07-06T15:59:00,1228.00,card,24.56,4.42,captured,setl_20260708_006
pay_000121,ord_000658,2026-07-06T17:32:00,2914.50,upi,0.00,0.00,captured,setl_20260708_006
pay_000122,ord_000687,2026-07-07T08:01:00,499.50,upi,0.00,0.00,captured,setl_20260709_007
pay_000123,ord_000745,2026-07-07T04:12:00,783.99,netbanking,14.11,2.54,captured,setl_20260709_007
pay_000124,ord_000746,2026-07-06T17:08:00,9434.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000125,ord_000834,2026-07-07T07:43:00,11855.00,wallet,237.10,42.68,captured,setl_20260709_007
pay_000126,ord_000891,2026-07-07T08:19:00,1281.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000127,ord_000999,2026-07-07T01:15:00,1503.50,upi,0.00,0.00,captured,setl_20260709_007
pay_000128,ord_000009,2026-07-07T15:20:00,5578.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000129,ord_000010,2026-07-08T07:30:00,11746.00,card,234.92,42.29,captured,setl_20260710_008
pay_000130,ord_000054,2026-07-07T21:27:00,1582.00,card,31.64,5.70,captured,setl_20260709_007
pay_000131,ord_000073,2026-07-07T19:54:00,6571.00,card,131.42,23.66,captured,setl_20260709_007
pay_000132,ord_000105,2026-07-07T23:49:00,9580.50,wallet,191.61,34.49,captured,setl_20260710_008
pay_000133,ord_000155,2026-07-07T23:05:00,7179.00,card,143.58,25.84,captured,setl_20260710_008
pay_000134,ord_000184,2026-07-08T14:35:00,984.50,upi,0.00,0.00,captured,setl_20260710_008
pay_000135,ord_000195,2026-07-07T11:54:00,12495.00,card,249.90,44.98,captured,setl_20260709_007
pay_000136,ord_000236,2026-07-07T21:44:00,12657.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000137,ord_000267,2026-07-08T09:42:00,1962.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000138,ord_000307,2026-07-08T02:38:00,357.00,netbanking,6.43,1.16,captured,setl_20260710_008
pay_000139,ord_000327,2026-07-07T22:45:00,5858.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000140,ord_000332,2026-07-07T12:05:00,396.99,upi,0.00,0.00,captured,setl_20260709_007
pay_000141,ord_000352,2026-07-08T00:14:00,21660.00,wallet,433.20,77.98,captured,setl_20260710_008
pay_000142,ord_000375,2026-07-08T07:12:00,1839.99,card,36.80,6.62,captured,setl_20260710_008
pay_000143,ord_000406,2026-07-07T12:55:00,8092.50,netbanking,145.67,26.22,captured,setl_20260709_007
pay_000144,ord_000419,2026-07-08T00:52:00,350.50,wallet,7.01,1.26,captured,setl_20260710_008
pay_000145,ord_000420,2026-07-07T14:46:00,15879.00,card,317.58,57.16,captured,setl_20260709_007
pay_000146,ord_000459,2026-07-08T11:00:00,3839.00,netbanking,69.10,12.44,captured,setl_20260710_008
pay_000147,ord_000481,2026-07-08T04:02:00,70197.00,netbanking,1263.55,227.44,captured,setl_20260710_008
pay_000148,ord_000492,2026-07-08T11:56:00,863.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000149,ord_000516,2026-07-07T21:18:00,14248.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000150,ord_000528,2026-07-08T05:49:00,1527.50,netbanking,27.50,4.95,captured,setl_20260710_008
pay_000151,ord_000585,2026-07-08T10:03:00,2339.50,wallet,46.79,8.42,captured,setl_20260710_008
pay_000152,ord_000660,2026-07-07T17:32:00,7584.99,card,151.70,27.31,captured,setl_20260709_007
pay_000153,ord_000835,2026-07-08T02:45:00,1082.99,upi,0.00,0.00,captured,setl_20260710_008
pay_000154,ord_000857,2026-07-08T12:20:00,573.00,netbanking,10.31,1.86,captured,setl_20260710_008
pay_000155,ord_000878,2026-07-08T06:34:00,5143.99,card,102.88,18.52,captured,setl_20260710_008
pay_000156,ord_000890,2026-07-07T23:21:00,1062.00,card,21.24,3.82,captured,setl_20260710_008
pay_000157,ord_000998,2026-07-08T08:21:00,2129.50,upi,0.00,0.00,captured,setl_20260710_008
pay_000158,ord_000005,2026-07-09T13:50:00,452.99,upi,0.00,0.00,captured,setl_20260713_009
pay_000159,ord_000024,2026-07-08T10:12:00,1376.00,netbanking,24.77,4.46,captured,setl_20260710_008
pay_000160,ord_000037,2026-07-08T21:19:00,4177.00,card,83.54,15.04,captured,setl_20260710_008
pay_000161,ord_000090,2026-07-08T20:46:00,4216.00,netbanking,75.89,13.66,captured,setl_20260710_008
pay_000162,ord_000200,2026-07-09T04:37:00,36577.00,wallet,731.54,131.68,captured,setl_20260713_009
pay_000163,ord_000430,2026-07-08T09:56:00,1327.99,wallet,26.56,4.78,captured,setl_20260710_008
pay_000164,ord_000508,2026-07-09T14:42:00,7758.50,card,155.17,27.93,captured,setl_20260713_009
pay_000165,ord_000538,2026-07-09T03:36:00,1401.50,upi,0.00,0.00,captured,setl_20260713_009
pay_000166,ord_000629,2026-07-09T01:18:00,13238.00,netbanking,238.28,42.89,captured,setl_20260713_009
pay_000167,ord_000649,2026-07-09T08:38:00,1675.50,netbanking,30.16,5.43,captured,setl_20260713_009
pay_000168,ord_000683,2026-07-08T22:10:00,6653.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000169,ord_000772,2026-07-08T18:21:00,15617.00,card,312.34,56.22,captured,setl_20260710_008
pay_000170,ord_000780,2026-07-08T09:42:00,78608.00,netbanking,1414.94,254.69,captured,setl_20260710_008
pay_000171,ord_000867,2026-07-09T13:50:00,4500.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000172,ord_000080,2026-07-10T03:23:00,2009.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000173,ord_000092,2026-07-10T12:57:00,1258.50,card,25.17,4.53,captured,setl_20260714_010
pay_000174,ord_000099,2026-07-09T13:35:00,1175.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000175,ord_000183,2026-07-09T13:38:00,1990.00,card,39.80,7.16,captured,setl_20260713_009
pay_000176,ord_000224,2026-07-10T05:29:00,1161.99,upi,0.00,0.00,captured,setl_20260714_010
pay_000177,ord_000272,2026-07-09T14:47:00,875.00,netbanking,15.75,2.84,captured,setl_20260713_009
pay_000178,ord_000292,2026-07-09T16:38:00,2144.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000179,ord_000293,2026-07-09T12:47:00,30963.00,card,619.26,111.47,captured,setl_20260713_009
pay_000180,ord_000421,2026-07-09T22:59:00,1255.00,card,25.10,4.52,captured,setl_20260713_009
pay_000181,ord_000511,2026-07-10T02:43:00,561.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000182,ord_000604,2026-07-10T02:21:00,2430.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000183,ord_000611,2026-07-10T12:26:00,13605.99,upi,0.00,0.00,captured,setl_20260714_010
pay_000184,ord_000642,2026-07-09T23:05:00,13482.50,upi,0.00,0.00,captured,setl_20260714_010
pay_000185,ord_000644,2026-07-09T22:30:00,13936.00,netbanking,250.85,45.15,captured,setl_20260713_009
pay_000186,ord_000645,2026-07-09T17:30:00,12126.99,card,242.54,43.66,captured,setl_20260713_009
pay_000187,ord_000688,2026-07-09T16:04:00,2276.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000188,ord_000711,2026-07-10T08:27:00,5963.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000189,ord_000717,2026-07-09T23:55:00,2495.00,netbanking,44.91,8.08,captured,setl_20260714_010
pay_000190,ord_000820,2026-07-10T00:22:00,34035.99,card,680.72,122.53,captured,setl_20260714_010
pay_000191,ord_000838,2026-07-10T04:19:00,12764.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000192,ord_000907,2026-07-10T06:09:00,7463.00,card,149.26,26.87,captured,setl_20260714_010
pay_000193,ord_000907,2026-07-10T06:54:00,7463.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000194,ord_000938,2026-07-10T10:10:00,73419.00,card,1468.38,264.31,captured,setl_20260714_010
pay_000195,ord_000945,2026-07-10T13:57:00,451.00,netbanking,8.12,1.46,captured,setl_20260714_010
pay_000196,ord_000029,2026-07-10T20:33:00,1149.00,netbanking,20.68,3.72,captured,setl_20260714_010
pay_000197,ord_000040,2026-07-11T05:30:00,1621.99,upi,0.00,0.00,captured,setl_20260715_011
pay_000198,ord_000045,2026-07-11T12:16:00,309.99,upi,0.00,0.00,captured,setl_20260715_011
pay_000199,ord_000062,2026-07-11T05:34:00,286.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000200,ord_000083,2026-07-11T15:44:00,78409.50,upi,0.00,0.00,captured,setl_20260715_011
pay_000201,ord_000093,2026-07-10T13:09:00,52394.50,upi,0.00,0.00,captured,setl_20260714_010
pay_000202,ord_000119,2026-07-11T08:58:00,8954.00,wallet,179.08,32.23,captured,setl_20260715_011
pay_000203,ord_000136,2026-07-10T11:49:00,1445.99,wallet,28.92,5.21,captured,setl_20260714_010
pay_000204,ord_000180,2026-07-11T12:46:00,22136.50,upi,0.00,0.00,captured,setl_20260715_011
pay_000205,ord_000197,2026-07-11T04:08:00,1071.00,wallet,21.42,3.86,captured,setl_20260715_011
pay_000206,ord_000242,2026-07-11T07:44:00,869.50,card,17.39,3.13,captured,setl_20260715_011
pay_000207,ord_000242,2026-07-10T12:29:00,869.50,upi,0.00,0.00,captured,setl_20260714_010
pay_000208,ord_000386,2026-07-10T15:23:00,1776.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000209,ord_000428,2026-07-10T23:14:00,218.00,card,4.36,0.78,captured,setl_20260715_011
pay_000210,ord_000478,2026-07-11T13:09:00,2706.50,netbanking,48.72,8.77,captured,setl_20260715_011
pay_000211,ord_000489,2026-07-11T04:43:00,1063.99,netbanking,19.15,3.45,captured,setl_20260715_011
pay_000212,ord_000520,2026-07-10T09:28:00,14731.50,upi,0.00,0.00,captured,setl_20260714_010
pay_000213,ord_000583,2026-07-10T13:55:00,696.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000214,ord_000659,2026-07-11T07:24:00,2351.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000215,ord_000669,2026-07-11T07:32:00,425.99,wallet,8.52,1.53,captured,setl_20260715_011
pay_000216,ord_000680,2026-07-10T15:36:00,11591.99,upi,0.00,0.00,captured,setl_20260714_010
pay_000217,ord_000703,2026-07-11T03:59:00,72261.50,wallet,1445.23,260.14,captured,setl_20260715_011
pay_000218,ord_000704,2026-07-11T13:13:00,11321.00,netbanking,203.78,36.68,captured,setl_20260715_011
pay_000219,ord_000753,2026-07-11T07:20:00,567.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000220,ord_000782,2026-07-10T14:36:00,10703.00,netbanking,192.65,34.68,captured,setl_20260714_010
pay_000221,ord_000791,2026-07-10T11:31:00,9216.00,wallet,184.32,33.18,captured,setl_20260714_010
pay_000222,ord_000863,2026-07-11T03:26:00,6281.50,netbanking,113.07,20.35,captured,setl_20260715_011
pay_000223,ord_000866,2026-07-10T11:37:00,1563.50,netbanking,28.14,5.07,captured,setl_20260714_010
pay_000224,ord_000884,2026-07-11T12:27:00,1176.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000225,ord_000885,2026-07-11T05:23:00,2415.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000226,ord_000919,2026-07-11T05:16:00,539.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000227,ord_000939,2026-07-11T01:27:00,11949.99,card,239.00,43.02,captured,setl_20260715_011
pay_000228,ord_000953,2026-07-11T05:55:00,10204.99,upi,0.00,0.00,captured,setl_20260715_011
pay_000229,ord_000968,2026-07-10T10:47:00,14855.00,netbanking,267.39,48.13,captured,setl_20260714_010
pay_000230,ord_000026,2026-07-12T12:34:00,1337.00,card,26.74,4.81,captured,setl_20260715_012
pay_000231,ord_000060,2026-07-12T12:15:00,2105.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000232,ord_000085,2026-07-11T11:54:00,5145.50,netbanking,92.62,16.67,captured,setl_20260715_011
pay_000233,ord_000085,2026-07-12T13:02:00,5145.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000234,ord_000100,2026-07-11T18:21:00,1025.00,netbanking,18.45,3.32,captured,setl_20260715_011
pay_000235,ord_000111,2026-07-12T09:07:00,1759.99,card,35.20,6.34,captured,setl_20260715_012
pay_000236,ord_000148,2026-07-12T14:59:00,59668.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000237,ord_000162,2026-07-11T10:14:00,1353.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000238,ord_000247,2026-07-11T11:40:00,569.50,upi,0.00,0.00,captured,setl_20260715_011
pay_000239,ord_000251,2026-07-11T22:58:00,861.99,card,17.24,3.10,captured,setl_20260715_011
pay_000240,ord_000252,2026-07-12T05:29:00,1770.50,card,35.41,6.37,captured,setl_20260715_012
pay_000241,ord_000279,2026-07-12T01:43:00,4385.99,upi,0.00,0.00,captured,setl_20260715_012
pay_000242,ord_000319,2026-07-12T13:30:00,657.00,card,13.14,2.37,captured,setl_20260715_012
pay_000243,ord_000344,2026-07-12T00:48:00,410691.00,wallet,8213.82,1478.49,captured,setl_20260715_012
pay_000244,ord_000351,2026-07-11T21:07:00,974.00,wallet,19.48,3.51,captured,setl_20260715_011
pay_000245,ord_000377,2026-07-11T21:36:00,19515.00,card,390.30,70.25,captured,setl_20260715_011
pay_000246,ord_000506,2026-07-11T12:18:00,218.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000247,ord_000521,2026-07-12T07:23:00,12903.50,card,258.07,46.45,captured,setl_20260715_012
pay_000248,ord_000545,2026-07-12T06:42:00,36230.99,upi,0.00,0.00,captured,setl_20260715_012
pay_000249,ord_000584,2026-07-12T07:15:00,4247.00,card,84.94,15.29,captured,setl_20260715_012
pay_000250,ord_000652,2026-07-11T11:13:00,1685.00,card,33.70,6.07,captured,setl_20260715_011
pay_000251,ord_000653,2026-07-11T12:43:00,243.50,upi,0.00,0.00,captured,setl_20260715_011
pay_000252,ord_000666,2026-07-12T06:00:00,1843.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000253,ord_000696,2026-07-12T13:36:00,8093.00,card,161.86,29.13,captured,setl_20260715_012
pay_000254,ord_000766,2026-07-12T02:52:00,6879.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000255,ord_000774,2026-07-11T16:06:00,3978.50,upi,0.00,0.00,captured,setl_20260715_011
pay_000256,ord_000906,2026-07-12T15:20:00,59087.50,card,1181.75,212.72,captured,setl_20260715_012
pay_000257,ord_000909,2026-07-12T04:53:00,2300.00,card,46.00,8.28,captured,setl_20260715_012
pay_000258,ord_000909,2026-07-11T22:07:00,2300.00,netbanking,41.40,7.45,captured,setl_20260715_011
pay_000259,ord_000925,2026-07-12T12:42:00,1814.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000260,ord_000201,2026-07-12T21:10:00,63910.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000261,ord_000285,2026-07-12T20:16:00,3291.00,card,65.82,11.85,captured,setl_20260715_012
pay_000262,ord_000422,2026-07-13T10:51:00,282.50,upi,0.00,0.00,captured,setl_20260715_013
