order_id,customer_id,order_date,amount,status,currency
ord_000962,cust_00143,2026-07-02,54299.99,placed,INR
ord_000037,cust_00082,2026-07-03,554.00,placed,INR
ord_000038,cust_00154,2026-07-03,57817.00,placed,INR
ord_000043,cust_00089,2026-07-03,1677.50,placed,INR
ord_000117,cust_00143,2026-07-03,2940.00,placed,INR
ord_000123,cust_00010,2026-07-03,9813.99,placed,INR
ord_000226,cust_00022,2026-07-03,494.00,placed,INR
ord_000238,cust_00014,2026-07-03,14145.00,placed,INR
ord_000254,cust_00031,2026-07-03,21226.99,placed,INR
ord_000256,cust_00024,2026-07-03,44943.00,placed,INR
ord_000319,cust_00057,2026-07-03,330.00,placed,INR
ord_000465,cust_00171,2026-07-03,854.00,placed,INR
ord_000482,cust_00232,2026-07-03,12116.00,placed,INR
ord_000488,cust_00181,2026-07-03,3396.50,placed,INR
ord_000517,cust_00008,2026-07-03,287.00,placed,INR
ord_000606,cust_00112,2026-07-03,69136.50,placed,INR
ord_000631,cust_00168,2026-07-03,2117.00,placed,INR
ord_000660,cust_00169,2026-07-03,2201.00,placed,INR
ord_000664,cust_00079,2026-07-03,2130.00,placed,INR
ord_000713,cust_00231,2026-07-03,313.00,placed,INR
ord_000714,cust_00118,2026-07-03,38804.00,placed,INR
ord_000753,cust_00186,2026-07-03,6382.00,placed,INR
ord_000886,cust_00134,2026-07-03,2488.99,placed,INR
ord_000919,cust_00096,2026-07-03,1590.99,placed,INR
ord_000926,cust_00179,2026-07-03,7735.00,placed,INR
ord_000935,cust_00131,2026-07-03,5905.00,placed,INR
ord_000944,cust_00020,2026-07-03,4602.99,placed,INR
ord_000993,cust_00025,2026-07-03,942.50,placed,INR
ord_000068,cust_00055,2026-07-04,13133.50,placed,INR
ord_000110,cust_00205,2026-07-04,43327.00,placed,INR
ord_000115,cust_00201,2026-07-04,620.99,placed,INR
ord_000273,cust_00034,2026-07-04,22093.00,placed,INR
ord_000339,cust_00019,2026-07-04,2322.00,placed,INR
ord_000456,cust_00118,2026-07-04,3197.00,placed,INR
ord_000508,cust_00164,2026-07-04,2404.00,placed,INR
ord_000529,cust_00083,2026-07-04,4630.00,placed,INR
ord_000555,cust_00023,2026-07-04,2136.99,placed,INR
ord_000639,cust_00011,2026-07-04,762.50,placed,INR
ord_000767,cust_00010,2026-07-04,11782.99,placed,INR
ord_000772,cust_00101,2026-07-04,1416.99,placed,INR
ord_000833,cust_00241,2026-07-04,3321.99,placed,INR
ord_000869,cust_00065,2026-07-04,1469.00,placed,INR
ord_000927,cust_00093,2026-07-04,1770.00,placed,INR
ord_000952,cust_00172,2026-07-04,2397.00,placed,INR
ord_000965,cust_00063,2026-07-04,13255.99,placed,INR
ord_000985,cust_00248,2026-07-04,692.50,placed,INR
ord_000159,cust_00122,2026-07-05,5942.00,placed,INR
ord_000169,cust_00141,2026-07-05,6459.00,placed,INR
ord_000187,cust_00221,2026-07-05,1996.00,placed,INR
ord_000202,cust_00120,2026-07-05,1405.50,placed,INR
ord_000274,cust_00065,2026-07-05,2182.50,placed,INR
ord_000324,cust_00174,2026-07-05,1455.99,placed,INR
ord_000359,cust_00238,2026-07-05,48413.00,placed,INR
ord_000389,cust_00225,2026-07-05,2199.00,placed,INR
ord_000474,cust_00172,2026-07-05,892.00,placed,INR
ord_000497,cust_00151,2026-07-05,17407.50,placed,INR
ord_000544,cust_00113,2026-07-05,1302.99,placed,INR
ord_000647,cust_00105,2026-07-05,8034.00,placed,INR
ord_000662,cust_00065,2026-07-05,4992.99,placed,INR
ord_000751,cust_00093,2026-07-05,958.00,placed,INR
ord_000787,cust_00178,2026-07-05,49712.00,placed,INR
ord_000788,cust_00160,2026-07-05,653.00,placed,INR
ord_000802,cust_00053,2026-07-05,1348.00,placed,INR
ord_000853,cust_00232,2026-07-05,14427.00,placed,INR
ord_000888,cust_00150,2026-07-05,549.50,placed,INR
ord_000917,cust_00026,2026-07-05,2460.00,placed,INR
ord_000972,cust_00039,2026-07-05,66804.00,placed,INR
ord_000067,cust_00227,2026-07-06,52432.99,placed,INR
ord_000096,cust_00181,2026-07-06,7494.50,placed,INR
ord_000206,cust_00126,2026-07-06,1936.99,placed,INR
ord_000316,cust_00095,2026-07-06,9533.99,placed,INR
ord_000347,cust_00186,2026-07-06,14768.00,placed,INR
ord_000447,cust_00232,2026-07-06,52022.00,placed,INR
ord_000469,cust_00022,2026-07-06,4040.00,placed,INR
ord_000586,cust_00106,2026-07-06,1151.00,placed,INR
ord_000648,cust_00044,2026-07-06,9750.50,placed,INR
ord_000661,cust_00052,2026-07-06,2278.00,placed,INR
ord_000687,cust_00230,2026-07-06,2111.00,placed,INR
ord_000692,cust_00089,2026-07-06,2464.00,placed,INR
ord_000847,cust_00015,2026-07-06,8833.00,placed,INR
ord_000865,cust_00200,2026-07-06,535.00,placed,INR
ord_000875,cust_00146,2026-07-06,904.00,placed,INR
ord_000918,cust_00030,2026-07-06,2080.00,placed,INR
ord_000923,cust_00196,2026-07-06,395982.50,placed,INR
ord_000940,cust_00077,2026-07-06,6061.99,placed,INR
ord_000949,cust_00216,2026-07-06,51621.99,placed,INR
ord_000971,cust_00010,2026-07-06,589.00,placed,INR
ord_000980,cust_00084,2026-07-06,1590.50,placed,INR
ord_000101,cust_00027,2026-07-07,626.00,placed,INR
ord_000170,cust_00107,2026-07-07,9748.00,placed,INR
ord_000194,cust_00006,2026-07-07,78352.00,placed,INR
ord_000196,cust_00107,2026-07-07,1032.50,placed,INR
ord_000264,cust_00093,2026-07-07,1553.00,placed,INR
ord_000361,cust_00027,2026-07-07,216.00,placed,INR
ord_000390,cust_00168,2026-07-07,12713.00,placed,INR
ord_000409,cust_00228,2026-07-07,7267.00,placed,INR
ord_000450,cust_00133,2026-07-07,485.00,placed,INR
ord_000478,cust_00191,2026-07-07,3302.00,placed,INR
ord_000518,cust_00097,2026-07-07,29689.00,placed,INR
ord_000531,cust_00145,2026-07-07,8121.00,placed,INR
ord_000549,cust_00238,2026-07-07,1054.00,placed,INR
ord_000593,cust_00073,2026-07-07,432.00,placed,INR
ord_000623,cust_00224,2026-07-07,10060.50,placed,INR
ord_000634,cust_00155,2026-07-07,2801.00,placed,INR
ord_000695,cust_00217,2026-07-07,262054.00,placed,INR
ord_000705,cust_00071,2026-07-07,859.00,placed,INR
ord_000757,cust_00029,2026-07-07,13453.00,placed,INR
ord_000807,cust_00202,2026-07-07,64081.00,placed,INR
ord_000845,cust_00006,2026-07-07,544.00,placed,INR
ord_000871,cust_00048,2026-07-07,9886.84,placed,INR
ord_000882,cust_00194,2026-07-07,2163.00,placed,INR
ord_000902,cust_00242,2026-07-07,262.00,placed,INR
ord_000929,cust_00015,2026-07-07,3288.99,placed,INR
ord_000028,cust_00105,2026-07-08,1300.99,placed,INR
ord_000052,cust_00158,2026-07-08,2385.00,placed,INR
ord_000058,cust_00025,2026-07-08,1786.50,placed,INR
ord_000176,cust_00021,2026-07-08,9248.50,placed,INR
ord_000253,cust_00153,2026-07-08,74061.50,placed,INR
ord_000291,cust_00121,2026-07-08,2293.00,placed,INR
ord_000383,cust_00149,2026-07-08,73543.50,placed,INR
ord_000413,cust_00054,2026-07-08,44171.00,placed,INR
ord_000538,cust_00136,2026-07-08,2855.99,placed,INR
ord_000541,cust_00195,2026-07-08,715.00,placed,INR
ord_000587,cust_00150,2026-07-08,2265.50,placed,INR
ord_000605,cust_00005,2026-07-08,8834.50,placed,INR
ord_000741,cust_00021,2026-07-08,52068.99,placed,INR
ord_000762,cust_00013,2026-07-08,50887.99,placed,INR
ord_000827,cust_00222,2026-07-08,2972.50,placed,INR
ord_000829,cust_00209,2026-07-08,2043.99,placed,INR
ord_000939,cust_00158,2026-07-08,1164.00,placed,INR
ord_000003,cust_00019,2026-07-09,1075.00,placed,INR
ord_000077,cust_00175,2026-07-09,1127.00,placed,INR
ord_000138,cust_00215,2026-07-09,2342.99,placed,INR
ord_000145,cust_00109,2026-07-09,2004.00,placed,INR
ord_000289,cust_00029,2026-07-09,1268.00,placed,INR
ord_000311,cust_00044,2026-07-09,3848.00,placed,INR
ord_000351,cust_00160,2026-07-09,1128.00,placed,INR
ord_000411,cust_00215,2026-07-09,609.00,placed,INR
ord_000423,cust_00082,2026-07-09,60843.00,placed,INR
ord_000440,cust_00117,2026-07-09,423.99,placed,INR
ord_000476,cust_00249,2026-07-09,1338.50,placed,INR
ord_000477,cust_00215,2026-07-09,13746.00,placed,INR
ord_000533,cust_00082,2026-07-09,11047.00,placed,INR
ord_000546,cust_00039,2026-07-09,1074.00,placed,INR
ord_000577,cust_00011,2026-07-09,1149.00,placed,INR
ord_000613,cust_00047,2026-07-09,591.00,placed,INR
ord_000709,cust_00027,2026-07-09,410.99,placed,INR
ord_000740,cust_00128,2026-07-09,999.00,placed,INR
ord_000745,cust_00077,2026-07-09,4164.00,placed,INR
ord_000850,cust_00080,2026-07-09,13384.99,placed,INR
ord_000890,cust_00053,2026-07-09,6944.00,placed,INR
ord_000900,cust_00007,2026-07-09,3558.00,placed,INR
ord_000945,cust_00236,2026-07-09,1284.50,placed,INR
ord_000005,cust_00022,2026-07-10,6799.50,placed,INR
ord_000041,cust_00222,2026-07-10,1708.00,placed,INR
ord_000100,cust_00207,2026-07-10,407446.00,placed,INR
ord_000109,cust_00190,2026-07-10,892.50,placed,INR
ord_000131,cust_00038,2026-07-10,269.00,placed,INR
ord_000137,cust_00115,2026-07-10,12925.00,placed,INR
ord_000154,cust_00020,2026-07-10,1396.50,placed,INR
ord_000180,cust_00233,2026-07-10,8285.99,placed,INR
ord_000191,cust_00248,2026-07-10,1259.00,placed,INR
ord_000233,cust_00012,2026-07-10,1587.00,placed,INR
ord_000303,cust_00205,2026-07-10,1684.00,placed,INR
ord_000343,cust_00132,2026-07-10,1701.00,placed,INR
ord_000355,cust_00041,2026-07-10,58716.50,placed,INR
ord_000400,cust_00189,2026-07-10,442.00,placed,INR
ord_000402,cust_00169,2026-07-10,34351.99,placed,INR
ord_000439,cust_00128,2026-07-10,29312.00,placed,INR
ord_000461,cust_00039,2026-07-10,11536.00,placed,INR
ord_000525,cust_00021,2026-07-10,12450.00,placed,INR
ord_000539,cust_00032,2026-07-10,1315.50,placed,INR
ord_000564,cust_00070,2026-07-10,79500.00,placed,INR
ord_000570,cust_00248,2026-07-10,1967.99,placed,INR
ord_000575,cust_00207,2026-07-10,59942.99,placed,INR
ord_000604,cust_00021,2026-07-10,2438.00,placed,INR
ord_000676,cust_00084,2026-07-10,415.00,placed,INR
ord_000700,cust_00140,2026-07-10,4306.50,placed,INR
ord_000703,cust_00058,2026-07-10,376.00,placed,INR
ord_000712,cust_00194,2026-07-10,1428.99,placed,INR
ord_000781,cust_00249,2026-07-10,433.00,placed,INR
ord_000782,cust_00110,2026-07-10,1208.99,placed,INR
ord_000790,cust_00182,2026-07-10,9697.00,placed,INR
ord_000812,cust_00116,2026-07-10,14875.00,placed,INR
ord_000861,cust_00129,2026-07-10,940.00,placed,INR
ord_000998,cust_00175,2026-07-10,66306.99,placed,INR
ord_000019,cust_00188,2026-07-11,1258.19,placed,INR
ord_000046,cust_00229,2026-07-11,63474.00,placed,INR
ord_000140,cust_00103,2026-07-11,6524.00,placed,INR
ord_000203,cust_00094,2026-07-11,1009.99,placed,INR
ord_000290,cust_00143,2026-07-11,396115.99,placed,INR
ord_000349,cust_00118,2026-07-11,5094.00,placed,INR
ord_000362,cust_00144,2026-07-11,1380.50,placed,INR
ord_000399,cust_00049,2026-07-11,14699.00,placed,INR
ord_000459,cust_00183,2026-07-11,27051.00,placed,INR
ord_000503,cust_00112,2026-07-11,1192.50,placed,INR
ord_000513,cust_00085,2026-07-11,941.99,placed,INR
ord_000530,cust_00241,2026-07-11,2730.00,placed,INR
ord_000535,cust_00156,2026-07-11,1878.00,placed,INR
ord_000537,cust_00105,2026-07-11,12670.99,placed,INR
ord_000551,cust_00179,2026-07-11,2230.00,placed,INR
ord_000571,cust_00172,2026-07-11,12168.99,placed,INR
ord_000573,cust_00171,2026-07-11,1358.99,placed,INR
ord_000620,cust_00009,2026-07-11,719.00,placed,INR
ord_000636,cust_00117,2026-07-11,95321.00,placed,INR
ord_000680,cust_00180,2026-07-11,2287.00,placed,INR
ord_000694,cust_00223,2026-07-11,1979.00,placed,INR
ord_000718,cust_00066,2026-07-11,14967.00,placed,INR
ord_000800,cust_00054,2026-07-11,994.00,placed,INR
ord_000805,cust_00082,2026-07-11,65570.00,placed,INR
ord_000901,cust_00133,2026-07-11,8542.50,placed,INR
ord_000909,cust_00076,2026-07-11,232896.00,placed,INR
ord_000948,cust_00142,2026-07-11,4620.99,placed,INR
ord_000066,cust_00033,2026-07-12,743.00,placed,INR
ord_000079,cust_00153,2026-07-12,2438.00,placed,INR
ord_000197,cust_00248,2026-07-12,4251.99,placed,INR
ord_000219,cust_00037,2026-07-12,324.00,placed,INR
ord_000300,cust_00130,2026-07-12,1291.00,placed,INR
ord_000376,cust_00188,2026-07-12,1670.00,placed,INR
ord_000408,cust_00092,2026-07-12,2289.00,placed,INR
ord_000424,cust_00135,2026-07-12,2310.99,placed,INR
ord_000443,cust_00140,2026-07-12,55369.50,placed,INR
ord_000464,cust_00160,2026-07-12,1303.00,placed,INR
ord_000536,cust_00031,2026-07-12,2636.00,placed,INR
ord_000669,cust_00187,2026-07-12,1460.50,placed,INR
ord_000704,cust_00092,2026-07-12,2236.00,placed,INR
ord_000743,cust_00097,2026-07-12,1850.00,placed,INR
ord_000818,cust_00204,2026-07-12,613.99,placed,INR
ord_000843,cust_00133,2026-07-12,1323.50,placed,INR
ord_000912,cust_00139,2026-07-12,582.99,placed,INR
ord_000957,cust_00143,2026-07-12,8374.00,placed,INR
ord_000966,cust_00189,2026-07-12,3204.00,placed,INR
ord_000995,cust_00050,2026-07-12,2465.99,placed,INR
ord_000012,cust_00046,2026-07-13,1236.00,placed,INR
ord_000015,cust_00180,2026-07-13,499.50,placed,INR
ord_000020,cust_00181,2026-07-13,8640.99,placed,INR
ord_000039,cust_00116,2026-07-13,2470.50,placed,INR
ord_000064,cust_00197,2026-07-13,2149.00,placed,INR
ord_000130,cust_00071,2026-07-13,10682.99,placed,INR
ord_000250,cust_00081,2026-07-13,1601.99,placed,INR
ord_000354,cust_00054,2026-07-13,572.99,placed,INR
ord_000372,cust_00058,2026-07-13,3379.50,placed,INR
ord_000435,cust_00112,2026-07-13,617.99,placed,INR
ord_000455,cust_00173,2026-07-13,2432.00,placed,INR
ord_000484,cust_00058,2026-07-13,1364.00,placed,INR
ord_000566,cust_00161,2026-07-13,11612.50,placed,INR
ord_000584,cust_00168,2026-07-13,11584.50,placed,INR
ord_000670,cust_00131,2026-07-13,42617.99,placed,INR
ord_000799,cust_00051,2026-07-13,732.00,placed,INR
ord_000846,cust_00049,2026-07-13,64758.00,placed,INR
ord_000849,cust_00201,2026-07-13,12118.99,placed,INR
ord_000855,cust_00241,2026-07-13,784.50,placed,INR
ord_000977,cust_00012,2026-07-13,2493.50,placed,INR
ord_000042,cust_00079,2026-07-14,1789.00,placed,INR
ord_000049,cust_00013,2026-07-14,13421.00,placed,INR
ord_000129,cust_00120,2026-07-14,1896.00,placed,INR
ord_000153,cust_00244,2026-07-14,684.99,placed,INR
ord_000166,cust_00006,2026-07-14,890.00,placed,INR
ord_000174,cust_00044,2026-07-14,13238.00,placed,INR
ord_000214,cust_00001,2026-07-14,947.00,placed,INR
ord_000236,cust_00003,2026-07-14,14691.50,placed,INR
ord_000312,cust_00013,2026-07-14,2048.00,placed,INR
ord_000320,cust_00157,2026-07-14,952.99,placed,INR
ord_000388,cust_00151,2026-07-14,57352.00,placed,INR
ord_000498,cust_00200,2026-07-14,2105.00,placed,INR
ord_000528,cust_00157,2026-07-14,4300.99,placed,INR
ord_000556,cust_00210,2026-07-14,67641.99,placed,INR
ord_000618,cust_00131,2026-07-14,1665.00,placed,INR
ord_000649,cust_00017,2026-07-14,1928.00,placed,INR
ord_000671,cust_00116,2026-07-14,1588.99,placed,INR
ord_000673,cust_00008,2026-07-14,1536.00,placed,INR
ord_000674,cust_00028,2026-07-14,801.50,placed,INR
ord_000675,cust_00086,2026-07-14,689.00,placed,INR
ord_000821,cust_00053,2026-07-14,32864.99,placed,INR
ord_000852,cust_00219,2026-07-14,1196.00,placed,INR
ord_000892,cust_00007,2026-07-14,8459.50,placed,INR
ord_000942,cust_00147,2026-07-14,1225.00,placed,INR
ord_000007,cust_00125,2026-07-15,51025.99,placed,INR
ord_000025,cust_00043,2026-07-15,2477.99,placed,INR
ord_000283,cust_00249,2026-07-15,78757.00,placed,INR
ord_000298,cust_00116,2026-07-15,775.00,placed,INR
ord_000377,cust_00102,2026-07-15,4939.98,placed,INR
ord_000401,cust_00011,2026-07-15,1101.00,placed,INR
ord_000468,cust_00005,2026-07-15,8894.99,placed,INR
ord_000524,cust_00240,2026-07-15,11404.00,placed,INR
ord_000527,cust_00010,2026-07-15,264.00,placed,INR
ord_000581,cust_00088,2026-07-15,2747.00,placed,INR
ord_000621,cust_00188,2026-07-15,480.50,placed,INR
ord_000651,cust_00124,2026-07-15,7339.99,placed,INR
ord_000725,cust_00074,2026-07-15,14942.00,placed,INR
ord_000768,cust_00125,2026-07-15,973.50,placed,INR
ord_000795,cust_00200,2026-07-15,69053.00,placed,INR
ord_000863,cust_00110,2026-07-15,1542.99,placed,INR
ord_000868,cust_00113,2026-07-15,6113.50,placed,INR
ord_000872,cust_00226,2026-07-15,8463.00,placed,INR
ord_000883,cust_00174,2026-07-15,1413.00,placed,INR
ord_000911,cust_00162,2026-07-15,4530.00,placed,INR
ord_000963,cust_00115,2026-07-15,958.00,placed,INR
ord_000974,cust_00209,2026-07-15,1795.00,placed,INR
ord_000988,cust_00013,2026-07-15,3658.00,placed,INR
ord_000022,cust_00186,2026-07-16,373.99,placed,INR
ord_000075,cust_00235,2026-07-16,251.00,placed,INR
ord_000128,cust_00186,2026-07-16,1919.99,placed,INR
ord_000165,cust_00077,2026-07-16,10939.50,placed,INR
ord_000167,cust_00057,2026-07-16,1834.99,placed,INR
ord_000173,cust_00027,2026-07-16,678.00,placed,INR
ord_000195,cust_00203,2026-07-16,236.00,placed,INR
ord_000212,cust_00172,2026-07-16,5931.00,placed,INR
ord_000232,cust_00133,2026-07-16,4954.99,placed,INR
ord_000280,cust_00065,2026-07-16,2173.50,placed,INR
ord_000523,cust_00177,2026-07-16,13728.50,placed,INR
ord_000562,cust_00013,2026-07-16,1985.00,placed,INR
ord_000597,cust_00225,2026-07-16,14417.00,placed,INR
ord_000644,cust_00158,2026-07-16,2155.00,placed,INR
ord_000685,cust_00018,2026-07-16,35234.00,placed,INR
ord_000717,cust_00039,2026-07-16,226644.00,placed,INR
ord_000760,cust_00228,2026-07-16,2041.00,placed,INR
ord_000770,cust_00140,2026-07-16,544.50,placed,INR
ord_000778,cust_00049,2026-07-16,1217.00,placed,INR
ord_000785,cust_00241,2026-07-16,11522.99,placed,INR
ord_000860,cust_00107,2026-07-16,14699.99,placed,INR
ord_000866,cust_00020,2026-07-16,24780.00,placed,INR
ord_000936,cust_00084,2026-07-16,672.50,placed,INR
ord_000001,cust_00075,2026-07-17,13707.00,placed,INR
ord_000034,cust_00109,2026-07-17,6025.00,placed,INR
ord_000054,cust_00023,2026-07-17,323.00,placed,INR
ord_000063,cust_00040,2026-07-17,2397.50,placed,INR
ord_000087,cust_00056,2026-07-17,2379.00,placed,INR
ord_000190,cust_00211,2026-07-17,1490.00,placed,INR
ord_000201,cust_00053,2026-07-17,46441.99,placed,INR
ord_000204,cust_00224,2026-07-17,1898.00,placed,INR
ord_000342,cust_00204,2026-07-17,30501.00,placed,INR
ord_000414,cust_00084,2026-07-17,858.50,placed,INR
ord_000430,cust_00076,2026-07-17,13756.00,placed,INR
ord_000472,cust_00090,2026-07-17,650.50,placed,INR
ord_000479,cust_00091,2026-07-17,2350.99,placed,INR
ord_000572,cust_00114,2026-07-17,1416.00,placed,INR
ord_000579,cust_00062,2026-07-17,2873.50,placed,INR
ord_000697,cust_00141,2026-07-17,8533.00,placed,INR
ord_000730,cust_00174,2026-07-17,2273.50,placed,INR
ord_000851,cust_00064,2026-07-17,226.00,placed,INR
ord_000896,cust_00199,2026-07-17,2365.00,placed,INR
ord_000899,cust_00018,2026-07-17,13568.50,placed,INR
ord_000950,cust_00207,2026-07-17,941.00,placed,INR
ord_000994,cust_00032,2026-07-17,2281.00,placed,INR
ord_000061,cust_00085,2026-07-18,1211.00,placed,INR
ord_000083,cust_00087,2026-07-18,709.00,placed,INR
ord_000144,cust_00156,2026-07-18,201.99,placed,INR
ord_000189,cust_00248,2026-07-18,1375.00,placed,INR
ord_000205,cust_00097,2026-07-18,2462.00,placed,INR
ord_000221,cust_00082,2026-07-18,12698.50,placed,INR
ord_000260,cust_00046,2026-07-18,11425.99,placed,INR
ord_000294,cust_00064,2026-07-18,391.00,placed,INR
ord_000335,cust_00192,2026-07-18,2005.99,placed,INR
ord_000514,cust_00198,2026-07-18,1910.50,placed,INR
ord_000744,cust_00086,2026-07-18,1185.00,placed,INR
ord_000813,cust_00029,2026-07-18,447.00,placed,INR
ord_000879,cust_00078,2026-07-18,6179.50,placed,INR
ord_000889,cust_00092,2026-07-18,407.99,placed,INR
ord_000975,cust_00217,2026-07-18,1906.00,placed,INR
ord_000024,cust_00050,2026-07-19,2473.00,placed,INR
ord_000036,cust_00110,2026-07-19,1635.50,placed,INR
ord_000098,cust_00072,2026-07-19,5969.00,placed,INR
ord_000141,cust_00116,2026-07-19,2606.00,placed,INR
ord_000155,cust_00191,2026-07-19,9338.00,placed,INR
ord_000200,cust_00017,2026-07-19,52370.00,placed,INR
ord_000207,cust_00089,2026-07-19,1032.50,placed,INR
ord_000217,cust_00100,2026-07-19,346.00,placed,INR
ord_000267,cust_00013,2026-07-19,908.00,placed,INR
ord_000282,cust_00118,2026-07-19,1632.99,placed,INR
ord_000329,cust_00062,2026-07-19,52926.00,placed,INR
ord_000382,cust_00225,2026-07-19,1424.00,placed,INR
ord_000405,cust_00085,2026-07-19,2430.50,placed,INR
ord_000427,cust_00163,2026-07-19,831.50,placed,INR
ord_000475,cust_00086,2026-07-19,1775.99,placed,INR
ord_000494,cust_00186,2026-07-19,5390.50,placed,INR
ord_000060,cust_00001,2026-07-20,2378.00,placed,INR
ord_000088,cust_00216,2026-07-20,28614.50,placed,INR
ord_000097,cust_00063,2026-07-20,2468.50,placed,INR
ord_000157,cust_00012,2026-07-20,2047.00,placed,INR
ord_000161,cust_00243,2026-07-20,878.99,placed,INR
ord_000259,cust_00179,2026-07-20,699.99,placed,INR
ord_000275,cust_00039,2026-07-20,2261.00,placed,INR
ord_000281,cust_00060,2026-07-20,10876.00,placed,INR
ord_000299,cust_00073,2026-07-20,3780.00,placed,INR
ord_000432,cust_00183,2026-07-20,3949.00,placed,INR
ord_000437,cust_00123,2026-07-20,1257.00,placed,INR
ord_000458,cust_00035,2026-07-20,10680.50,placed,INR
ord_000499,cust_00203,2026-07-20,1090.00,placed,INR
ord_000558,cust_00159,2026-07-20,1883.00,placed,INR
ord_000582,cust_00249,2026-07-20,2075.00,placed,INR
ord_000585,cust_00119,2026-07-20,64462.50,placed,INR
ord_000602,cust_00081,2026-07-20,2210.50,placed,INR
ord_000624,cust_00004,2026-07-20,1720.00,placed,INR
ord_000691,cust_00133,2026-07-20,611.00,placed,INR
ord_000715,cust_00179,2026-07-20,1771.00,placed,INR
ord_000748,cust_00021,2026-07-20,312.00,placed,INR
ord_000755,cust_00160,2026-07-20,788.00,placed,INR
ord_000806,cust_00161,2026-07-20,1749.00,placed,INR
ord_000809,cust_00126,2026-07-20,1545.00,placed,INR
ord_000826,cust_00087,2026-07-20,9615.00,placed,INR
ord_000840,cust_00217,2026-07-20,13912.50,placed,INR
ord_000854,cust_00101,2026-07-20,476.99,placed,INR
ord_000876,cust_00003,2026-07-20,14570.99,placed,INR
ord_000880,cust_00103,2026-07-20,254.00,placed,INR
ord_000884,cust_00102,2026-07-20,1278.00,placed,INR
ord_000893,cust_00014,2026-07-20,1027.99,placed,INR
ord_000924,cust_00151,2026-07-20,1475.08,placed,INR
ord_000970,cust_00098,2026-07-20,12030.99,placed,INR
ord_000171,cust_00144,2026-07-21,1934.00,placed,INR
ord_000223,cust_00020,2026-07-21,359.00,placed,INR
ord_000229,cust_00230,2026-07-21,912.00,placed,INR
ord_000239,cust_00216,2026-07-21,431.00,placed,INR
ord_000263,cust_00067,2026-07-21,650.00,placed,INR
