order_id,customer_id,order_date,amount,status,currency
ord_000966,cust_00007,2026-07-02,207.00,placed,INR
ord_000013,cust_00029,2026-07-03,2139.50,placed,INR
ord_000027,cust_00237,2026-07-03,1831.50,placed,INR
ord_000046,cust_00247,2026-07-03,1426.00,placed,INR
ord_000169,cust_00017,2026-07-03,1084.00,placed,INR
ord_000249,cust_00132,2026-07-03,14768.00,placed,INR
ord_000303,cust_00194,2026-07-03,2475.50,placed,INR
ord_000308,cust_00134,2026-07-03,63718.00,placed,INR
ord_000313,cust_00052,2026-07-03,3930.50,placed,INR
ord_000326,cust_00140,2026-07-03,349.00,placed,INR
ord_000574,cust_00169,2026-07-03,14929.00,placed,INR
ord_000601,cust_00183,2026-07-03,1156.50,placed,INR
ord_000674,cust_00032,2026-07-03,1123.50,placed,INR
ord_000011,cust_00092,2026-07-04,857.50,placed,INR
ord_000059,cust_00102,2026-07-04,1601.99,placed,INR
ord_000061,cust_00179,2026-07-04,6261.00,placed,INR
ord_000086,cust_00226,2026-07-04,1962.00,placed,INR
ord_000098,cust_00081,2026-07-04,403.00,placed,INR
ord_000189,cust_00129,2026-07-04,827.50,placed,INR
ord_000264,cust_00019,2026-07-04,14846.99,placed,INR
ord_000398,cust_00241,2026-07-04,11552.00,placed,INR
ord_000431,cust_00088,2026-07-04,2318.00,placed,INR
ord_000461,cust_00119,2026-07-04,2190.00,placed,INR
ord_000495,cust_00070,2026-07-04,275.00,placed,INR
ord_000539,cust_00161,2026-07-04,1392.50,placed,INR
ord_000620,cust_00223,2026-07-04,224.00,placed,INR
ord_000633,cust_00054,2026-07-04,385.50,placed,INR
ord_000680,cust_00201,2026-07-04,11817.00,placed,INR
ord_000681,cust_00056,2026-07-04,1077.00,placed,INR
ord_000749,cust_00171,2026-07-04,1553.00,placed,INR
ord_000774,cust_00063,2026-07-04,417.00,placed,INR
ord_000885,cust_00030,2026-07-04,726.00,placed,INR
ord_000906,cust_00150,2026-07-04,14091.00,placed,INR
ord_000968,cust_00208,2026-07-04,7538.00,placed,INR
ord_000989,cust_00057,2026-07-04,1946.00,placed,INR
ord_000056,cust_00086,2026-07-05,2564.99,placed,INR
ord_000063,cust_00144,2026-07-05,65829.99,placed,INR
ord_000078,cust_00011,2026-07-05,1498.00,placed,INR
ord_000094,cust_00061,2026-07-05,1127.50,placed,INR
ord_000134,cust_00059,2026-07-05,4868.99,placed,INR
ord_000157,cust_00068,2026-07-05,2573.00,placed,INR
ord_000247,cust_00091,2026-07-05,1472.00,placed,INR
ord_000260,cust_00223,2026-07-05,19560.00,placed,INR
ord_000328,cust_00063,2026-07-05,7192.00,placed,INR
ord_000395,cust_00225,2026-07-05,10030.50,placed,INR
ord_000401,cust_00026,2026-07-05,1736.00,placed,INR
ord_000429,cust_00034,2026-07-05,776.00,placed,INR
ord_000435,cust_00014,2026-07-05,5990.50,placed,INR
ord_000447,cust_00010,2026-07-05,4874.00,placed,INR
ord_000552,cust_00250,2026-07-05,243.50,placed,INR
ord_000558,cust_00122,2026-07-05,67785.00,placed,INR
ord_000586,cust_00218,2026-07-05,2355.00,placed,INR
ord_000609,cust_00198,2026-07-05,7066.99,placed,INR
ord_000639,cust_00158,2026-07-05,2409.00,placed,INR
ord_000665,cust_00059,2026-07-05,6197.00,placed,INR
ord_000688,cust_00122,2026-07-05,516.00,placed,INR
ord_000704,cust_00056,2026-07-05,669.99,placed,INR
ord_000772,cust_00092,2026-07-05,223.00,placed,INR
ord_000793,cust_00002,2026-07-05,290.00,placed,INR
ord_000828,cust_00187,2026-07-05,909.00,placed,INR
ord_000883,cust_00093,2026-07-05,390.00,placed,INR
ord_000911,cust_00046,2026-07-05,7120.00,placed,INR
ord_000975,cust_00127,2026-07-05,6792.00,placed,INR
ord_000014,cust_00240,2026-07-06,551.00,placed,INR
ord_000031,cust_00226,2026-07-06,1248.00,placed,INR
ord_000120,cust_00179,2026-07-06,541.00,placed,INR
ord_000138,cust_00199,2026-07-06,984.00,placed,INR
ord_000181,cust_00100,2026-07-06,14302.00,placed,INR
ord_000192,cust_00058,2026-07-06,64733.00,placed,INR
ord_000195,cust_00162,2026-07-06,1080.00,placed,INR
ord_000224,cust_00175,2026-07-06,1639.37,placed,INR
ord_000234,cust_00207,2026-07-06,2516.99,placed,INR
ord_000243,cust_00032,2026-07-06,522.00,placed,INR
ord_000279,cust_00117,2026-07-06,12130.99,placed,INR
ord_000288,cust_00228,2026-07-06,1556.50,placed,INR
ord_000298,cust_00114,2026-07-06,12768.50,placed,INR
ord_000342,cust_00231,2026-07-06,410.00,placed,INR
ord_000426,cust_00220,2026-07-06,1524.00,placed,INR
ord_000453,cust_00014,2026-07-06,1486.00,placed,INR
ord_000459,cust_00108,2026-07-06,672.00,placed,INR
ord_000517,cust_00228,2026-07-06,12833.99,placed,INR
ord_000711,cust_00191,2026-07-06,1497.99,placed,INR
ord_000719,cust_00067,2026-07-06,1952.00,placed,INR
ord_000844,cust_00049,2026-07-06,1711.00,placed,INR
ord_000852,cust_00247,2026-07-06,266.00,placed,INR
ord_000898,cust_00072,2026-07-06,2922.00,placed,INR
ord_000029,cust_00224,2026-07-07,7643.00,placed,INR
ord_000091,cust_00112,2026-07-07,5343.00,placed,INR
ord_000097,cust_00204,2026-07-07,3126.50,placed,INR
ord_000156,cust_00236,2026-07-07,1639.00,placed,INR
ord_000218,cust_00240,2026-07-07,1938.00,placed,INR
ord_000330,cust_00078,2026-07-07,2092.00,placed,INR
ord_000364,cust_00015,2026-07-07,2338.00,placed,INR
ord_000394,cust_00029,2026-07-07,1301.00,placed,INR
ord_000518,cust_00175,2026-07-07,2213.00,placed,INR
ord_000522,cust_00116,2026-07-07,9238.99,placed,INR
ord_000524,cust_00017,2026-07-07,2409.00,placed,INR
ord_000626,cust_00183,2026-07-07,2437.00,placed,INR
ord_000637,cust_00028,2026-07-07,207.00,placed,INR
ord_000767,cust_00225,2026-07-07,14111.00,placed,INR
ord_000980,cust_00061,2026-07-07,2441.50,placed,INR
ord_000020,cust_00037,2026-07-08,926.50,placed,INR
ord_000062,cust_00125,2026-07-08,1327.00,placed,INR
ord_000101,cust_00041,2026-07-08,781.00,placed,INR
ord_000122,cust_00205,2026-07-08,1033.00,placed,INR
ord_000141,cust_00083,2026-07-08,1091.00,placed,INR
ord_000315,cust_00122,2026-07-08,2049.99,placed,INR
ord_000446,cust_00205,2026-07-08,1639.00,placed,INR
ord_000497,cust_00128,2026-07-08,11610.00,placed,INR
ord_000498,cust_00099,2026-07-08,551.00,placed,INR
ord_000512,cust_00134,2026-07-08,4607.00,placed,INR
ord_000663,cust_00024,2026-07-08,3056.50,placed,INR
ord_000686,cust_00017,2026-07-08,2794.00,placed,INR
ord_000881,cust_00033,2026-07-08,13128.50,placed,INR
ord_000905,cust_00113,2026-07-08,13849.50,placed,INR
ord_000954,cust_00028,2026-07-08,21021.00,placed,INR
ord_000993,cust_00081,2026-07-08,1680.99,placed,INR
ord_000085,cust_00231,2026-07-09,56239.00,placed,INR
ord_000124,cust_00210,2026-07-09,7199.00,placed,INR
ord_000144,cust_00012,2026-07-09,13899.99,placed,INR
ord_000149,cust_00112,2026-07-09,2385.00,placed,INR
ord_000168,cust_00248,2026-07-09,8320.99,placed,INR
ord_000173,cust_00249,2026-07-09,11499.50,placed,INR
ord_000177,cust_00073,2026-07-09,13928.00,placed,INR
ord_000207,cust_00151,2026-07-09,4692.00,placed,INR
ord_000236,cust_00158,2026-07-09,6312.00,placed,INR
ord_000273,cust_00160,2026-07-09,2498.00,placed,INR
ord_000274,cust_00100,2026-07-09,11887.99,placed,INR
ord_000293,cust_00191,2026-07-09,1870.50,placed,INR
ord_000304,cust_00003,2026-07-09,50172.00,placed,INR
ord_000356,cust_00096,2026-07-09,2489.50,placed,INR
ord_000376,cust_00048,2026-07-09,9599.50,placed,INR
ord_000386,cust_00172,2026-07-09,2182.00,placed,INR
ord_000418,cust_00203,2026-07-09,1363.50,placed,INR
ord_000479,cust_00121,2026-07-09,2467.00,placed,INR
ord_000482,cust_00050,2026-07-09,11316.93,placed,INR
ord_000587,cust_00227,2026-07-09,12573.99,placed,INR
ord_000702,cust_00038,2026-07-09,1272.00,placed,INR
ord_000707,cust_00081,2026-07-09,32772.00,placed,INR
ord_000804,cust_00091,2026-07-09,13840.00,placed,INR
ord_000837,cust_00063,2026-07-09,12555.99,placed,INR
ord_000859,cust_00073,2026-07-09,2427.99,placed,INR
ord_000902,cust_00156,2026-07-09,942.51,placed,INR
ord_000913,cust_00099,2026-07-09,2287.00,placed,INR
ord_000929,cust_00103,2026-07-09,6677.00,placed,INR
ord_000939,cust_00229,2026-07-09,2349.00,placed,INR
ord_000958,cust_00232,2026-07-09,559.99,placed,INR
ord_000019,cust_00156,2026-07-10,23150.00,placed,INR
ord_000021,cust_00237,2026-07-10,2496.00,placed,INR
ord_000139,cust_00188,2026-07-10,1470.00,placed,INR
ord_000199,cust_00124,2026-07-10,13823.00,placed,INR
ord_000230,cust_00009,2026-07-10,1647.50,placed,INR
ord_000231,cust_00016,2026-07-10,1648.99,placed,INR
ord_000289,cust_00060,2026-07-10,3779.00,placed,INR
ord_000331,cust_00191,2026-07-10,1678.00,placed,INR
ord_000370,cust_00076,2026-07-10,304.00,placed,INR
ord_000400,cust_00096,2026-07-10,909.00,placed,INR
ord_000458,cust_00022,2026-07-10,382.00,placed,INR
ord_000503,cust_00119,2026-07-10,11803.00,placed,INR
ord_000533,cust_00211,2026-07-10,1698.00,placed,INR
ord_000568,cust_00196,2026-07-10,2006.00,placed,INR
ord_000594,cust_00031,2026-07-10,2248.99,placed,INR
ord_000761,cust_00036,2026-07-10,12024.00,placed,INR
ord_000784,cust_00219,2026-07-10,1235.77,placed,INR
ord_000797,cust_00146,2026-07-10,1965.00,placed,INR
ord_000867,cust_00013,2026-07-10,29892.99,placed,INR
ord_000916,cust_00146,2026-07-10,1698.99,placed,INR
ord_000944,cust_00212,2026-07-10,2445.00,placed,INR
ord_000949,cust_00192,2026-07-10,13658.00,placed,INR
ord_000035,cust_00073,2026-07-11,2001.00,placed,INR
ord_000067,cust_00091,2026-07-11,14246.00,placed,INR
ord_000074,cust_00199,2026-07-11,1235.00,placed,INR
ord_000076,cust_00034,2026-07-11,72734.00,placed,INR
ord_000093,cust_00167,2026-07-11,2265.99,placed,INR
ord_000184,cust_00136,2026-07-11,7411.00,placed,INR
ord_000213,cust_00149,2026-07-11,68872.00,placed,INR
ord_000222,cust_00155,2026-07-11,13400.00,placed,INR
ord_000325,cust_00158,2026-07-11,64960.00,placed,INR
ord_000397,cust_00078,2026-07-11,1791.00,placed,INR
ord_000443,cust_00138,2026-07-11,38932.50,placed,INR
ord_000471,cust_00057,2026-07-11,996.99,placed,INR
ord_000565,cust_00071,2026-07-11,11955.00,placed,INR
ord_000579,cust_00164,2026-07-11,48034.50,placed,INR
ord_000647,cust_00198,2026-07-11,338.00,placed,INR
ord_000651,cust_00177,2026-07-11,12155.50,placed,INR
ord_000726,cust_00187,2026-07-11,241.50,placed,INR
ord_000740,cust_00156,2026-07-11,1558.50,placed,INR
ord_000753,cust_00194,2026-07-11,322665.50,placed,INR
ord_000790,cust_00116,2026-07-11,13495.99,placed,INR
ord_000826,cust_00052,2026-07-11,6468.00,placed,INR
ord_000884,cust_00185,2026-07-11,41491.00,placed,INR
ord_000935,cust_00094,2026-07-11,1108.00,placed,INR
ord_000942,cust_00023,2026-07-11,4008.00,placed,INR
ord_000943,cust_00113,2026-07-11,1511.00,placed,INR
ord_000971,cust_00101,2026-07-11,11991.99,placed,INR
ord_000986,cust_00047,2026-07-11,1769.00,placed,INR
ord_000049,cust_00068,2026-07-12,725.00,placed,INR
ord_000064,cust_00180,2026-07-12,2390.00,placed,INR
ord_000082,cust_00135,2026-07-12,422.00,placed,INR
ord_000099,cust_00069,2026-07-12,59031.00,placed,INR
ord_000215,cust_00182,2026-07-12,7976.00,placed,INR
ord_000241,cust_00009,2026-07-12,222633.50,placed,INR
ord_000245,cust_00114,2026-07-12,391.50,placed,INR
ord_000246,cust_00121,2026-07-12,2095.00,placed,INR
ord_000252,cust_00052,2026-07-12,1944.00,placed,INR
ord_000275,cust_00138,2026-07-12,838.00,placed,INR
ord_000285,cust_00053,2026-07-12,3869.50,placed,INR
ord_000286,cust_00137,2026-07-12,799.00,placed,INR
ord_000339,cust_00051,2026-07-12,1578.00,placed,INR
ord_000351,cust_00058,2026-07-12,558.99,placed,INR
ord_000359,cust_00074,2026-07-12,404.00,placed,INR
ord_000388,cust_00009,2026-07-12,467.00,placed,INR
ord_000444,cust_00185,2026-07-12,336.99,placed,INR
ord_000464,cust_00247,2026-07-12,12912.50,placed,INR
ord_000469,cust_00187,2026-07-12,2398.00,placed,INR
ord_000496,cust_00135,2026-07-12,1711.00,placed,INR
ord_000516,cust_00222,2026-07-12,11790.50,placed,INR
ord_000576,cust_00064,2026-07-12,2403.00,placed,INR
ord_000627,cust_00178,2026-07-12,1872.50,placed,INR
ord_000708,cust_00159,2026-07-12,2327.00,placed,INR
ord_000769,cust_00052,2026-07-12,13931.99,placed,INR
ord_000800,cust_00004,2026-07-12,807.50,placed,INR
ord_000845,cust_00012,2026-07-12,1258.50,placed,INR
ord_000879,cust_00138,2026-07-12,1158.00,placed,INR
ord_000984,cust_00047,2026-07-12,12404.00,placed,INR
ord_000070,cust_00079,2026-07-13,654.00,placed,INR
ord_000153,cust_00163,2026-07-13,918.00,placed,INR
ord_000205,cust_00033,2026-07-13,4494.99,placed,INR
ord_000209,cust_00010,2026-07-13,1045.00,placed,INR
ord_000238,cust_00115,2026-07-13,73240.00,placed,INR
ord_000305,cust_00070,2026-07-13,1208.50,placed,INR
ord_000344,cust_00047,2026-07-13,1959.00,placed,INR
ord_000368,cust_00169,2026-07-13,4885.99,placed,INR
ord_000396,cust_00192,2026-07-13,1534.00,placed,INR
ord_000402,cust_00175,2026-07-13,1344.50,placed,INR
ord_000434,cust_00078,2026-07-13,13332.00,placed,INR
ord_000457,cust_00207,2026-07-13,410.99,placed,INR
ord_000536,cust_00116,2026-07-13,3187.50,placed,INR
ord_000597,cust_00176,2026-07-13,12566.00,placed,INR
ord_000630,cust_00133,2026-07-13,54187.99,placed,INR
ord_000737,cust_00057,2026-07-13,12983.00,placed,INR
ord_000780,cust_00162,2026-07-13,528.00,placed,INR
ord_000869,cust_00239,2026-07-13,5940.52,placed,INR
ord_000876,cust_00036,2026-07-13,70408.99,placed,INR
ord_000878,cust_00202,2026-07-13,6665.00,placed,INR
ord_000882,cust_00069,2026-07-13,1632.00,placed,INR
ord_000896,cust_00095,2026-07-13,1126.99,placed,INR
ord_000930,cust_00040,2026-07-13,1751.50,placed,INR
ord_000976,cust_00139,2026-07-13,28831.00,placed,INR
ord_000983,cust_00136,2026-07-13,1674.00,placed,INR
ord_000009,cust_00093,2026-07-14,360132.00,placed,INR
ord_000190,cust_00129,2026-07-14,1824.00,placed,INR
ord_000240,cust_00026,2026-07-14,14259.00,placed,INR
ord_000251,cust_00032,2026-07-14,2167.00,placed,INR
ord_000333,cust_00226,2026-07-14,12152.50,placed,INR
ord_000345,cust_00013,2026-07-14,14394.00,placed,INR
ord_000389,cust_00178,2026-07-14,57035.00,placed,INR
ord_000425,cust_00145,2026-07-14,2061.00,placed,INR
ord_000530,cust_00183,2026-07-14,492.00,placed,INR
ord_000593,cust_00061,2026-07-14,7810.00,placed,INR
ord_000714,cust_00025,2026-07-14,6698.00,placed,INR
ord_000744,cust_00188,2026-07-14,14859.99,placed,INR
ord_000778,cust_00076,2026-07-14,1199.00,placed,INR
ord_000802,cust_00230,2026-07-14,5143.00,placed,INR
ord_000807,cust_00062,2026-07-14,919.00,placed,INR
ord_000817,cust_00076,2026-07-14,2261.50,placed,INR
ord_000836,cust_00245,2026-07-14,8774.00,placed,INR
ord_000840,cust_00199,2026-07-14,9897.00,placed,INR
ord_000849,cust_00222,2026-07-14,1318.99,placed,INR
ord_000903,cust_00070,2026-07-14,11149.50,placed,INR
ord_000931,cust_00196,2026-07-14,2022.00,placed,INR
ord_000947,cust_00241,2026-07-14,9623.00,placed,INR
ord_000953,cust_00234,2026-07-14,13560.99,placed,INR
ord_000965,cust_00224,2026-07-14,1091.00,placed,INR
ord_000999,cust_00117,2026-07-14,21594.50,placed,INR
ord_000028,cust_00080,2026-07-15,6203.00,placed,INR
ord_000060,cust_00143,2026-07-15,5097.50,placed,INR
ord_000072,cust_00097,2026-07-15,66988.00,placed,INR
ord_000194,cust_00088,2026-07-15,442.00,placed,INR
ord_000268,cust_00157,2026-07-15,615.50,placed,INR
ord_000321,cust_00166,2026-07-15,7719.00,placed,INR
ord_000324,cust_00197,2026-07-15,8152.99,placed,INR
ord_000337,cust_00089,2026-07-15,2351.00,placed,INR
ord_000409,cust_00191,2026-07-15,6406.99,placed,INR
ord_000504,cust_00131,2026-07-15,8286.00,placed,INR
ord_000549,cust_00030,2026-07-15,6984.00,placed,INR
ord_000575,cust_00063,2026-07-15,11296.99,placed,INR
ord_000603,cust_00225,2026-07-15,5094.00,placed,INR
ord_000706,cust_00043,2026-07-15,62430.00,placed,INR
ord_000752,cust_00226,2026-07-15,4156.99,placed,INR
ord_000782,cust_00222,2026-07-15,7084.00,placed,INR
ord_000818,cust_00156,2026-07-15,2227.99,placed,INR
ord_000842,cust_00102,2026-07-15,1756.00,placed,INR
ord_000887,cust_00143,2026-07-15,994.99,placed,INR
ord_000950,cust_00074,2026-07-15,5450.00,placed,INR
ord_000002,cust_00035,2026-07-16,6614.50,placed,INR
ord_000073,cust_00146,2026-07-16,527.00,placed,INR
ord_000083,cust_00166,2026-07-16,583.50,placed,INR
ord_000105,cust_00138,2026-07-16,502.00,placed,INR
ord_000212,cust_00075,2026-07-16,2049.00,placed,INR
ord_000233,cust_00065,2026-07-16,661.99,placed,INR
ord_000254,cust_00054,2026-07-16,11277.00,placed,INR
ord_000259,cust_00203,2026-07-16,644.00,placed,INR
ord_000352,cust_00090,2026-07-16,1869.00,placed,INR
ord_000422,cust_00190,2026-07-16,10021.00,placed,INR
ord_000432,cust_00004,2026-07-16,2166.99,placed,INR
ord_000508,cust_00029,2026-07-16,629.00,placed,INR
ord_000563,cust_00119,2026-07-16,13519.50,placed,INR
ord_000606,cust_00124,2026-07-16,11061.00,placed,INR
ord_000683,cust_00027,2026-07-16,2059.00,placed,INR
ord_000794,cust_00210,2026-07-16,1773.00,placed,INR
ord_000799,cust_00102,2026-07-16,1993.00,placed,INR
ord_000808,cust_00142,2026-07-16,6610.00,placed,INR
ord_000860,cust_00094,2026-07-16,1028.00,placed,INR
ord_000870,cust_00066,2026-07-16,3664.99,placed,INR
ord_000052,cust_00054,2026-07-17,1766.00,placed,INR
ord_000107,cust_00195,2026-07-17,57271.00,placed,INR
ord_000208,cust_00006,2026-07-17,445.00,placed,INR
ord_000232,cust_00064,2026-07-17,1178.00,placed,INR
ord_000265,cust_00093,2026-07-17,832.50,placed,INR
ord_000353,cust_00104,2026-07-17,1462.50,placed,INR
ord_000387,cust_00010,2026-07-17,105498.50,placed,INR
ord_000475,cust_00107,2026-07-17,366579.00,placed,INR
ord_000477,cust_00206,2026-07-17,9562.00,placed,INR
ord_000554,cust_00060,2026-07-17,227.00,placed,INR
ord_000570,cust_00169,2026-07-17,9335.99,placed,INR
ord_000684,cust_00152,2026-07-17,1298.00,placed,INR
ord_000693,cust_00029,2026-07-17,1311.99,placed,INR
ord_000698,cust_00111,2026-07-17,13221.99,placed,INR
ord_000713,cust_00115,2026-07-17,38037.00,placed,INR
ord_000716,cust_00198,2026-07-17,1494.00,placed,INR
ord_000725,cust_00232,2026-07-17,757.50,placed,INR
ord_000758,cust_00074,2026-07-17,475.50,placed,INR
ord_000771,cust_00092,2026-07-17,533.00,placed,INR
ord_000865,cust_00067,2026-07-17,930.00,placed,INR
ord_000874,cust_00245,2026-07-17,986.00,placed,INR
ord_000918,cust_00207,2026-07-17,1382.00,placed,INR
ord_000080,cust_00157,2026-07-18,816.00,placed,INR
ord_000111,cust_00136,2026-07-18,335.00,placed,INR
ord_000112,cust_00084,2026-07-18,6939.00,placed,INR
ord_000119,cust_00117,2026-07-18,8045.99,placed,INR
ord_000128,cust_00187,2026-07-18,485.00,placed,INR
ord_000244,cust_00205,2026-07-18,8585.00,placed,INR
ord_000256,cust_00191,2026-07-18,6658.99,placed,INR
ord_000272,cust_00005,2026-07-18,2733.50,placed,INR
ord_000335,cust_00228,2026-07-18,334328.00,placed,INR
ord_000525,cust_00228,2026-07-18,1453.00,placed,INR
ord_000595,cust_00052,2026-07-18,67587.00,placed,INR
ord_000645,cust_00184,2026-07-18,24586.50,placed,INR
ord_000739,cust_00046,2026-07-18,812.00,placed,INR
ord_000814,cust_00219,2026-07-18,2212.99,placed,INR
ord_000834,cust_00126,2026-07-18,1687.00,placed,INR
ord_000853,cust_00057,2026-07-18,1221.99,placed,INR
ord_000862,cust_00019,2026-07-18,1065.00,placed,INR
ord_000912,cust_00158,2026-07-18,917.00,placed,INR
ord_000034,cust_00105,2026-07-19,69153.99,placed,INR
ord_000048,cust_00050,2026-07-19,8966.50,placed,INR
ord_000081,cust_00190,2026-07-19,2297.00,placed,INR
ord_000118,cust_00102,2026-07-19,3616.99,placed,INR
ord_000132,cust_00039,2026-07-19,2289.00,placed,INR
ord_000174,cust_00214,2026-07-19,14334.00,placed,INR
ord_000263,cust_00099,2026-07-19,1678.99,placed,INR
ord_000282,cust_00230,2026-07-19,6248.99,placed,INR
ord_000306,cust_00118,2026-07-19,1799.00,placed,INR
ord_000373,cust_00099,2026-07-19,2378.00,placed,INR
ord_000455,cust_00177,2026-07-19,592.00,placed,INR
ord_000474,cust_00130,2026-07-19,7174.50,placed,INR
ord_000494,cust_00035,2026-07-19,1554.00,placed,INR
ord_000506,cust_00060,2026-07-19,65538.99,placed,INR
ord_000528,cust_00176,2026-07-19,565.50,placed,INR
ord_000535,cust_00092,2026-07-19,429530.99,placed,INR
ord_000566,cust_00160,2026-07-19,280.00,placed,INR
ord_000607,cust_00006,2026-07-19,313756.50,placed,INR
ord_000648,cust_00187,2026-07-19,550.00,placed,INR
ord_000823,cust_00246,2026-07-19,2110.00,placed,INR
ord_000838,cust_00104,2026-07-19,222.00,placed,INR
ord_000895,cust_00030,2026-07-19,254424.00,placed,INR
ord_000933,cust_00055,2026-07-19,2334.99,placed,INR
ord_000964,cust_00206,2026-07-19,1327.00,placed,INR
ord_000990,cust_00010,2026-07-19,1381.00,placed,INR
ord_000015,cust_00159,2026-07-20,1549.00,placed,INR
ord_000127,cust_00065,2026-07-20,14414.00,placed,INR
ord_000148,cust_00006,2026-07-20,1608.00,placed,INR
ord_000166,cust_00062,2026-07-20,3120.00,placed,INR
ord_000175,cust_00015,2026-07-20,13748.00,placed,INR
ord_000320,cust_00025,2026-07-20,414.00,placed,INR
ord_000358,cust_00219,2026-07-20,1030.00,placed,INR
ord_000382,cust_00011,2026-07-20,474.99,placed,INR
ord_000470,cust_00168,2026-07-20,13403.00,placed,INR
ord_000527,cust_00220,2026-07-20,413.99,placed,INR
ord_000537,cust_00048,2026-07-20,440591.00,placed,INR
ord_000569,cust_00011,2026-07-20,5481.00,placed,INR
ord_000591,cust_00187,2026-07-20,421880.50,placed,INR
ord_000602,cust_00011,2026-07-20,699.00,placed,INR
ord_000736,cust_00221,2026-07-20,4466.99,placed,INR
ord_000786,cust_00066,2026-07-20,634.99,placed,INR
ord_000789,cust_00123,2026-07-20,8918.00,placed,INR
ord_000791,cust_00179,2026-07-20,759.00,placed,INR
ord_000830,cust_00020,2026-07-20,21333.99,placed,INR
ord_000850,cust_00065,2026-07-20,2317.99,placed,INR
ord_000877,cust_00041,2026-07-20,5351.00,placed,INR
ord_000880,cust_00078,2026-07-20,5408.00,placed,INR
ord_000058,cust_00106,2026-07-21,756.99,placed,INR
ord_000096,cust_00197,2026-07-21,10621.00,placed,INR
ord_000185,cust_00101,2026-07-21,859.00,placed,INR
ord_000198,cust_00071,2026-07-21,5262.99,placed,INR
ord_000221,cust_00235,2026-07-21,6846.50,placed,INR
ord_000225,cust_00057,2026-07-21,3380.00,placed,INR
ord_000301,cust_00099,2026-07-21,14741.00,placed,INR
ord_000332,cust_00249,2026-07-21,1959.00,placed,INR
ord_000343,cust_00204,2026-07-21,37235.99,placed,INR
ord_000346,cust_00008,2026-07-21,44327.00,placed,INR
ord_000384,cust_00169,2026-07-21,2401.00,placed,INR
ord_000445,cust_00214,2026-07-21,6420.50,placed,INR
ord_000489,cust_00237,2026-07-21,1623.00,placed,INR
ord_000571,cust_00177,2026-07-21,1763.00,placed,INR
ord_000573,cust_00113,2026-07-21,10273.00,placed,INR
ord_000585,cust_00217,2026-07-21,7323.00,placed,INR
ord_000611,cust_00082,2026-07-21,1394.00,placed,INR
ord_000649,cust_00032,2026-07-21,502.99,placed,INR
ord_000691,cust_00105,2026-07-21,362.50,placed,INR
ord_000712,cust_00133,2026-07-21,8627.00,placed,INR
ord_000756,cust_00180,2026-07-21,442.99,placed,INR
ord_000820,cust_00065,2026-07-21,755.00,placed,INR
