payment_id,order_id,captured_at,amount,method,fee,tax_on_fee,status,settlement_id
pay_000041,ord_000798,2026-07-03T10:38:00,51205.00,upi,0.00,0.00,captured,setl_20260707_003
pay_000042,ord_000914,2026-07-03T12:40:00,2041.00,card,40.82,7.35,captured,setl_20260707_003
pay_000043,ord_000924,2026-07-03T14:09:00,33966.00,card,679.32,122.28,captured,setl_20260707_003
pay_000044,ord_000960,2026-07-02T15:38:00,1698.00,card,33.96,6.11,captured,setl_20260706_002
pay_000045,ord_000966,2026-07-03T00:08:00,207.00,netbanking,3.73,0.67,captured,setl_20260707_003
pay_000046,ord_000013,2026-07-04T14:17:00,2139.50,netbanking,38.51,6.93,captured,setl_20260708_004
pay_000047,ord_000027,2026-07-03T21:06:00,1831.50,netbanking,32.97,5.93,captured,setl_20260707_003
pay_000048,ord_000046,2026-07-03T13:16:00,1426.00,card,28.52,5.13,captured,setl_20260707_003
pay_000049,ord_000169,2026-07-03T13:22:00,1084.00,upi,0.00,0.00,captured,setl_20260707_003
pay_000050,ord_000249,2026-07-04T14:07:00,14768.00,card,295.36,53.16,captured,setl_20260708_004
pay_000051,ord_000303,2026-07-03T16:46:00,2475.50,upi,0.00,0.00,captured,setl_20260707_003
pay_000052,ord_000308,2026-07-03T17:34:00,63718.00,card,1274.36,229.38,captured,setl_20260707_003
pay_000053,ord_000313,2026-07-04T02:29:00,3930.50,card,78.61,14.15,captured,setl_20260708_004
pay_000054,ord_000326,2026-07-04T01:18:00,349.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000055,ord_000574,2026-07-03T17:21:00,14929.00,upi,0.00,0.00,captured,setl_20260707_003
pay_000056,ord_000601,2026-07-03T14:11:00,1156.50,upi,0.00,0.00,captured,setl_20260707_003
pay_000057,ord_000674,2026-07-04T03:30:00,1123.50,upi,0.00,0.00,captured,setl_20260708_004
pay_000058,ord_000011,2026-07-04T09:24:00,857.50,upi,0.00,0.00,captured,setl_20260708_004
pay_000059,ord_000059,2026-07-05T05:56:00,1601.99,upi,0.00,0.00,captured,setl_20260708_005
pay_000060,ord_000061,2026-07-04T11:27:00,6261.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000061,ord_000086,2026-07-04T19:09:00,1962.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000062,ord_000098,2026-07-04T22:13:00,403.00,card,8.06,1.45,captured,setl_20260708_004
pay_000063,ord_000189,2026-07-05T10:05:00,827.50,wallet,16.55,2.98,captured,setl_20260708_005
pay_000064,ord_000398,2026-07-04T20:05:00,11552.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000065,ord_000431,2026-07-04T23:21:00,2318.00,card,46.36,8.34,captured,setl_20260708_005
pay_000066,ord_000461,2026-07-05T09:01:00,2190.00,card,43.80,7.88,captured,setl_20260708_005
pay_000067,ord_000495,2026-07-05T12:16:00,275.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000068,ord_000539,2026-07-04T11:04:00,1392.50,upi,0.00,0.00,captured,setl_20260708_004
pay_000069,ord_000620,2026-07-05T05:26:00,224.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000070,ord_000633,2026-07-04T14:43:00,385.50,netbanking,6.94,1.25,captured,setl_20260708_004
pay_000071,ord_000680,2026-07-04T23:07:00,11817.00,card,236.34,42.54,captured,setl_20260708_005
pay_000072,ord_000681,2026-07-04T16:56:00,1077.00,card,21.54,3.88,captured,setl_20260708_004
pay_000073,ord_000749,2026-07-05T01:24:00,1553.00,netbanking,27.95,5.03,captured,setl_20260708_005
pay_000074,ord_000885,2026-07-04T12:22:00,726.00,netbanking,13.07,2.35,captured,setl_20260708_004
pay_000075,ord_000906,2026-07-05T04:37:00,14091.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000076,ord_000968,2026-07-05T11:31:00,7538.00,card,150.76,27.14,captured,setl_20260708_005
pay_000077,ord_000989,2026-07-04T16:55:00,1946.00,upi,0.00,0.00,captured,setl_20260708_004
pay_000078,ord_000056,2026-07-05T09:29:00,2564.99,wallet,51.30,9.23,captured,setl_20260708_005
pay_000079,ord_000063,2026-07-05T23:41:00,65829.99,upi,0.00,0.00,captured,setl_20260708_006
pay_000080,ord_000094,2026-07-06T06:25:00,1127.50,wallet,22.55,4.06,captured,setl_20260708_006
pay_000081,ord_000134,2026-07-05T15:00:00,4868.99,netbanking,87.64,15.78,captured,setl_20260708_005
pay_000082,ord_000157,2026-07-05T21:47:00,2573.00,card,51.46,9.26,captured,setl_20260708_005
pay_000083,ord_000247,2026-07-05T13:42:00,1472.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000084,ord_000260,2026-07-06T02:11:00,19560.00,card,391.20,70.42,captured,setl_20260708_006
pay_000085,ord_000328,2026-07-06T13:35:00,7192.00,card,143.84,25.89,captured,setl_20260708_006
pay_000086,ord_000395,2026-07-06T02:47:00,10030.50,card,200.61,36.11,captured,setl_20260708_006
pay_000087,ord_000401,2026-07-06T11:46:00,1736.00,netbanking,31.25,5.63,captured,setl_20260708_006
pay_000088,ord_000429,2026-07-06T15:48:00,776.00,card,15.52,2.79,captured,setl_20260708_006
pay_000089,ord_000435,2026-07-06T11:13:00,5990.50,upi,0.00,0.00,captured,setl_20260708_006
pay_000090,ord_000447,2026-07-06T14:37:00,4874.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000091,ord_000552,2026-07-06T04:35:00,243.50,card,4.87,0.88,captured,setl_20260708_006
pay_000092,ord_000558,2026-07-05T16:23:00,67785.00,netbanking,1220.13,219.62,captured,setl_20260708_005
pay_000093,ord_000586,2026-07-06T14:37:00,2355.00,wallet,47.10,8.48,captured,setl_20260708_006
pay_000094,ord_000609,2026-07-05T13:23:00,7066.99,netbanking,127.21,22.90,captured,setl_20260708_005
pay_000095,ord_000665,2026-07-06T13:27:00,6197.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000096,ord_000688,2026-07-06T11:04:00,516.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000097,ord_000704,2026-07-06T01:18:00,669.99,upi,0.00,0.00,captured,setl_20260708_006
pay_000098,ord_000772,2026-07-05T19:50:00,223.00,wallet,4.46,0.80,captured,setl_20260708_005
pay_000099,ord_000793,2026-07-05T20:22:00,290.00,wallet,5.80,1.04,captured,setl_20260708_005
pay_000100,ord_000828,2026-07-06T10:48:00,909.00,card,18.18,3.27,captured,setl_20260708_006
pay_000101,ord_000883,2026-07-05T12:03:00,390.00,card,7.80,1.40,captured,setl_20260708_005
pay_000102,ord_000911,2026-07-06T15:00:00,7120.00,card,142.40,25.63,captured,setl_20260708_006
pay_000103,ord_000975,2026-07-05T15:08:00,6792.00,netbanking,122.26,22.01,captured,setl_20260708_005
pay_000104,ord_000014,2026-07-06T23:52:00,551.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000105,ord_000031,2026-07-07T03:15:00,1248.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000106,ord_000138,2026-07-07T04:03:00,984.00,netbanking,17.71,3.19,captured,setl_20260709_007
pay_000107,ord_000181,2026-07-06T16:55:00,14302.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000108,ord_000192,2026-07-07T01:21:00,64733.00,card,1294.66,233.04,captured,setl_20260709_007
pay_000109,ord_000195,2026-07-07T13:55:00,1080.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000110,ord_000224,2026-07-07T05:40:00,1608.50,upi,0.00,0.00,captured,setl_20260709_007
pay_000111,ord_000234,2026-07-07T02:25:00,2516.99,card,50.34,9.06,captured,setl_20260709_007
pay_000112,ord_000243,2026-07-06T22:48:00,522.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000113,ord_000279,2026-07-07T15:58:00,12130.99,card,242.62,43.67,captured,setl_20260709_007
pay_000114,ord_000288,2026-07-07T08:15:00,1556.50,netbanking,28.02,5.04,captured,setl_20260709_007
pay_000115,ord_000298,2026-07-06T18:52:00,12768.50,upi,0.00,0.00,captured,setl_20260708_006
pay_000116,ord_000342,2026-07-07T12:26:00,410.00,netbanking,7.38,1.33,captured,setl_20260709_007
pay_000117,ord_000426,2026-07-07T10:08:00,1524.00,card,30.48,5.49,captured,setl_20260709_007
pay_000118,ord_000453,2026-07-06T10:57:00,1486.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000119,ord_000459,2026-07-06T16:10:00,672.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000120,ord_000517,2026-07-06T19:05:00,12833.99,upi,0.00,0.00,captured,setl_20260708_006
pay_000121,ord_000711,2026-07-07T09:14:00,1497.99,card,29.96,5.39,captured,setl_20260709_007
pay_000122,ord_000719,2026-07-07T09:22:00,1952.00,card,39.04,7.03,captured,setl_20260709_007
pay_000123,ord_000844,2026-07-06T13:59:00,1711.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000124,ord_000852,2026-07-07T02:54:00,266.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000125,ord_000898,2026-07-07T05:09:00,2922.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000126,ord_000091,2026-07-07T21:25:00,5343.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000127,ord_000097,2026-07-07T23:59:00,3126.50,card,62.53,11.26,captured,setl_20260710_008
pay_000128,ord_000156,2026-07-07T21:32:00,1639.00,card,32.78,5.90,captured,setl_20260709_007
pay_000129,ord_000218,2026-07-08T06:31:00,1938.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000130,ord_000330,2026-07-07T13:24:00,2092.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000131,ord_000364,2026-07-08T01:38:00,2338.00,card,46.76,8.42,captured,setl_20260710_008
pay_000132,ord_000394,2026-07-07T13:29:00,1301.00,netbanking,23.42,4.22,captured,setl_20260709_007
pay_000133,ord_000518,2026-07-08T00:23:00,2213.00,card,44.26,7.97,captured,setl_20260710_008
pay_000134,ord_000522,2026-07-07T11:50:00,9238.99,card,184.78,33.26,captured,setl_20260709_007
pay_000135,ord_000524,2026-07-07T09:05:00,2409.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000136,ord_000626,2026-07-07T21:31:00,2437.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000137,ord_000637,2026-07-08T09:22:00,207.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000138,ord_000767,2026-07-07T15:55:00,14111.00,card,282.22,50.80,captured,setl_20260709_007
pay_000139,ord_000980,2026-07-07T15:26:00,2441.50,upi,0.00,0.00,captured,setl_20260709_007
pay_000140,ord_000020,2026-07-09T11:48:00,926.50,card,18.53,3.34,captured,setl_20260713_009
pay_000141,ord_000062,2026-07-08T17:54:00,1327.00,card,26.54,4.78,captured,setl_20260710_008
pay_000142,ord_000101,2026-07-08T17:39:00,781.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000143,ord_000122,2026-07-09T06:40:00,1033.00,card,20.66,3.72,captured,setl_20260713_009
pay_000144,ord_000141,2026-07-09T02:44:00,1091.00,card,21.82,3.93,captured,setl_20260713_009
pay_000145,ord_000315,2026-07-09T11:56:00,2049.99,wallet,41.00,7.38,captured,setl_20260713_009
pay_000146,ord_000446,2026-07-08T20:08:00,1639.00,netbanking,29.50,5.31,captured,setl_20260710_008
pay_000147,ord_000497,2026-07-08T17:04:00,11610.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000148,ord_000498,2026-07-09T04:31:00,551.00,card,11.02,1.98,captured,setl_20260713_009
pay_000149,ord_000512,2026-07-08T19:43:00,4607.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000150,ord_000663,2026-07-09T06:33:00,3056.50,netbanking,55.02,9.90,captured,setl_20260713_009
pay_000151,ord_000686,2026-07-08T09:43:00,2794.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000152,ord_000881,2026-07-08T14:11:00,13128.50,card,262.57,47.26,captured,setl_20260710_008
pay_000153,ord_000905,2026-07-09T11:30:00,13849.50,card,276.99,49.86,captured,setl_20260713_009
pay_000154,ord_000954,2026-07-09T04:44:00,21021.00,card,420.42,75.68,captured,setl_20260713_009
pay_000155,ord_000993,2026-07-09T01:28:00,1680.99,wallet,33.62,6.05,captured,setl_20260713_009
pay_000156,ord_000085,2026-07-09T15:38:00,56239.00,card,1124.78,202.46,captured,setl_20260713_009
pay_000157,ord_000144,2026-07-10T10:25:00,13899.99,netbanking,250.20,45.04,captured,setl_20260714_010
pay_000158,ord_000149,2026-07-10T15:14:00,2385.00,netbanking,42.93,7.73,captured,setl_20260714_010
pay_000159,ord_000168,2026-07-10T12:18:00,8320.99,card,166.42,29.96,captured,setl_20260714_010
pay_000160,ord_000173,2026-07-09T19:21:00,11499.50,netbanking,206.99,37.26,captured,setl_20260713_009
pay_000161,ord_000177,2026-07-10T02:06:00,13928.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000162,ord_000207,2026-07-09T09:04:00,4692.00,card,93.84,16.89,captured,setl_20260713_009
pay_000163,ord_000236,2026-07-10T04:30:00,6312.00,card,126.24,22.72,captured,setl_20260714_010
pay_000164,ord_000273,2026-07-10T07:21:00,2498.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000165,ord_000274,2026-07-10T06:31:00,11887.99,upi,0.00,0.00,captured,setl_20260714_010
pay_000166,ord_000293,2026-07-10T11:19:00,1870.50,card,37.41,6.73,captured,setl_20260714_010
pay_000167,ord_000304,2026-07-09T15:03:00,50172.00,wallet,1003.44,180.62,captured,setl_20260713_009
pay_000168,ord_000356,2026-07-09T23:14:00,2489.50,card,49.79,8.96,captured,setl_20260714_010
pay_000169,ord_000376,2026-07-09T20:31:00,9599.50,upi,0.00,0.00,captured,setl_20260713_009
pay_000170,ord_000386,2026-07-10T12:36:00,2182.00,netbanking,39.28,7.07,captured,setl_20260714_010
pay_000171,ord_000418,2026-07-10T11:20:00,1363.50,upi,0.00,0.00,captured,setl_20260714_010
pay_000172,ord_000479,2026-07-09T15:40:00,2467.00,card,49.34,8.88,captured,setl_20260713_009
pay_000173,ord_000482,2026-07-10T03:43:00,11283.50,upi,0.00,0.00,captured,setl_20260714_010
pay_000174,ord_000587,2026-07-10T00:31:00,12573.99,wallet,251.48,45.27,captured,setl_20260714_010
pay_000175,ord_000702,2026-07-10T12:18:00,1272.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000176,ord_000707,2026-07-10T10:11:00,32772.00,netbanking,589.90,106.18,captured,setl_20260714_010
pay_000177,ord_000804,2026-07-10T15:12:00,13840.00,card,276.80,49.82,captured,setl_20260714_010
pay_000178,ord_000837,2026-07-09T22:04:00,12555.99,upi,0.00,0.00,captured,setl_20260713_009
pay_000179,ord_000859,2026-07-09T20:12:00,2427.99,card,48.56,8.74,captured,setl_20260713_009
pay_000180,ord_000902,2026-07-10T01:17:00,975.00,card,19.50,3.51,captured,setl_20260714_010
pay_000181,ord_000913,2026-07-09T22:44:00,2287.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000182,ord_000929,2026-07-10T08:08:00,6677.00,card,133.54,24.04,captured,setl_20260714_010
pay_000183,ord_000939,2026-07-10T15:55:00,2349.00,card,46.98,8.46,captured,setl_20260714_010
pay_000184,ord_000958,2026-07-10T02:36:00,559.99,wallet,11.20,2.02,captured,setl_20260714_010
pay_000185,ord_000019,2026-07-11T04:41:00,23150.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000186,ord_000021,2026-07-10T13:39:00,2496.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000187,ord_000139,2026-07-11T11:28:00,1470.00,card,29.40,5.29,captured,setl_20260715_011
pay_000188,ord_000199,2026-07-11T09:05:00,13823.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000189,ord_000230,2026-07-10T15:09:00,1647.50,upi,0.00,0.00,captured,setl_20260714_010
pay_000190,ord_000231,2026-07-10T14:20:00,1648.99,upi,0.00,0.00,captured,setl_20260714_010
pay_000191,ord_000289,2026-07-10T17:20:00,3779.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000192,ord_000331,2026-07-11T12:15:00,1678.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000193,ord_000370,2026-07-11T13:20:00,304.00,card,6.08,1.09,captured,setl_20260715_011
pay_000194,ord_000400,2026-07-11T00:15:00,909.00,card,18.18,3.27,captured,setl_20260715_011
pay_000195,ord_000458,2026-07-11T06:16:00,382.00,wallet,7.64,1.38,captured,setl_20260715_011
pay_000196,ord_000503,2026-07-10T20:10:00,11803.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000197,ord_000533,2026-07-10T22:11:00,1698.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000198,ord_000568,2026-07-10T15:53:00,2006.00,card,40.12,7.22,captured,setl_20260714_010
pay_000199,ord_000594,2026-07-11T08:36:00,2248.99,card,44.98,8.10,captured,setl_20260715_011
pay_000200,ord_000761,2026-07-11T15:08:00,12024.00,card,240.48,43.29,captured,setl_20260715_011
pay_000201,ord_000784,2026-07-11T14:44:00,1279.50,netbanking,23.03,4.15,captured,setl_20260715_011
pay_000202,ord_000797,2026-07-10T17:44:00,1965.00,wallet,39.30,7.07,captured,setl_20260714_010
pay_000203,ord_000867,2026-07-11T04:01:00,29892.99,wallet,597.86,107.61,captured,setl_20260715_011
pay_000204,ord_000916,2026-07-10T19:23:00,1698.99,card,33.98,6.12,captured,setl_20260714_010
pay_000205,ord_000944,2026-07-10T15:44:00,2445.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000206,ord_000944,2026-07-10T18:11:00,2445.00,card,48.90,8.80,captured,setl_20260714_010
pay_000207,ord_000949,2026-07-11T15:16:00,13658.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000208,ord_000035,2026-07-11T19:35:00,2001.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000209,ord_000067,2026-07-11T09:19:00,14246.00,card,284.92,51.29,captured,setl_20260715_011
pay_000210,ord_000074,2026-07-11T18:36:00,1235.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000211,ord_000076,2026-07-12T00:30:00,72734.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000212,ord_000093,2026-07-11T10:11:00,2265.99,upi,0.00,0.00,captured,setl_20260715_011
pay_000213,ord_000184,2026-07-11T11:06:00,7411.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000214,ord_000213,2026-07-11T19:46:00,68872.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000215,ord_000222,2026-07-12T11:25:00,13400.00,card,268.00,48.24,captured,setl_20260715_012
pay_000216,ord_000325,2026-07-12T14:33:00,64960.00,card,1299.20,233.86,captured,setl_20260715_012
pay_000217,ord_000397,2026-07-12T08:34:00,1791.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000218,ord_000443,2026-07-12T15:38:00,38932.50,wallet,778.65,140.16,captured,setl_20260715_012
pay_000219,ord_000471,2026-07-11T09:14:00,996.99,netbanking,17.95,3.23,captured,setl_20260715_011
pay_000220,ord_000565,2026-07-11T16:55:00,11955.00,wallet,239.10,43.04,captured,setl_20260715_011
pay_000221,ord_000579,2026-07-12T08:14:00,48034.50,card,960.69,172.92,captured,setl_20260715_012
pay_000222,ord_000647,2026-07-11T22:19:00,338.00,netbanking,6.08,1.09,captured,setl_20260715_011
pay_000223,ord_000651,2026-07-12T12:30:00,12155.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000224,ord_000726,2026-07-12T07:04:00,241.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000225,ord_000740,2026-07-12T12:18:00,1558.50,wallet,31.17,5.61,captured,setl_20260715_012
pay_000226,ord_000753,2026-07-12T15:59:00,322665.50,netbanking,5807.98,1045.44,captured,setl_20260715_012
pay_000227,ord_000790,2026-07-12T15:42:00,13495.99,card,269.92,48.59,captured,setl_20260715_012
pay_000228,ord_000826,2026-07-12T00:39:00,6468.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000229,ord_000884,2026-07-12T10:15:00,41491.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000230,ord_000935,2026-07-11T10:27:00,1108.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000231,ord_000942,2026-07-11T17:53:00,4008.00,card,80.16,14.43,captured,setl_20260715_011
pay_000232,ord_000943,2026-07-11T10:30:00,1511.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000233,ord_000971,2026-07-12T06:43:00,11991.99,card,239.84,43.17,captured,setl_20260715_012
pay_000234,ord_000986,2026-07-11T12:38:00,1769.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000235,ord_000064,2026-07-12T11:03:00,2390.00,netbanking,43.02,7.74,captured,setl_20260715_012
pay_000236,ord_000082,2026-07-13T01:06:00,422.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000237,ord_000099,2026-07-13T14:54:00,59031.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000238,ord_000215,2026-07-13T13:51:00,7976.00,card,159.52,28.71,captured,setl_20260715_013
pay_000239,ord_000241,2026-07-13T02:05:00,222633.50,upi,0.00,0.00,captured,setl_20260715_013
pay_000240,ord_000245,2026-07-13T12:03:00,391.50,card,7.83,1.41,captured,setl_20260715_013
pay_000241,ord_000246,2026-07-13T09:31:00,2095.00,netbanking,37.71,6.79,captured,setl_20260715_013
pay_000242,ord_000252,2026-07-12T10:14:00,1944.00,wallet,38.88,7.00,captured,setl_20260715_012
pay_000243,ord_000275,2026-07-12T09:18:00,838.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000244,ord_000285,2026-07-13T00:42:00,3869.50,upi,0.00,0.00,captured,setl_20260715_013
pay_000245,ord_000286,2026-07-13T09:54:00,799.00,card,15.98,2.88,captured,setl_20260715_013
pay_000246,ord_000339,2026-07-13T02:51:00,1578.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000247,ord_000351,2026-07-13T12:56:00,558.99,upi,0.00,0.00,captured,setl_20260715_013
pay_000248,ord_000359,2026-07-13T04:34:00,404.00,card,8.08,1.45,captured,setl_20260715_013
pay_000249,ord_000388,2026-07-13T11:56:00,467.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000250,ord_000444,2026-07-13T08:25:00,336.99,upi,0.00,0.00,captured,setl_20260715_013
pay_000251,ord_000464,2026-07-13T12:09:00,12912.50,upi,0.00,0.00,captured,setl_20260715_013
pay_000252,ord_000469,2026-07-12T22:27:00,2398.00,card,47.96,8.63,captured,setl_20260715_012
pay_000253,ord_000496,2026-07-12T23:27:00,1711.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000254,ord_000516,2026-07-13T08:36:00,11790.50,netbanking,212.23,38.20,captured,setl_20260715_013
pay_000255,ord_000576,2026-07-13T05:22:00,2403.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000256,ord_000627,2026-07-13T02:49:00,1872.50,card,37.45,6.74,captured,setl_20260715_013
pay_000257,ord_000708,2026-07-12T14:04:00,2327.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000258,ord_000769,2026-07-13T06:09:00,13931.99,card,278.64,50.16,captured,setl_20260715_013
pay_000259,ord_000800,2026-07-12T11:31:00,807.50,card,16.15,2.91,captured,setl_20260715_012
pay_000260,ord_000845,2026-07-12T10:14:00,1258.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000261,ord_000879,2026-07-13T10:23:00,1158.00,card,23.16,4.17,captured,setl_20260715_013
pay_000262,ord_000984,2026-07-13T03:46:00,12404.00,card,248.08,44.65,captured,setl_20260715_013
pay_000263,ord_000070,2026-07-13T12:25:00,654.00,upi,0.00,0.00,captured,setl_20260715_013
