payment_id,order_id,captured_at,amount,method,fee,tax_on_fee,status,settlement_id
pay_000107,ord_000785,2026-07-06T14:31:00,3962.99,netbanking,71.33,12.84,captured,setl_20260708_006
pay_000108,ord_000788,2026-07-05T18:35:00,230694.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000109,ord_000810,2026-07-05T23:51:00,9561.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000110,ord_000918,2026-07-05T15:16:00,409.00,upi,0.00,0.00,captured,setl_20260708_005
pay_000111,ord_000969,2026-07-05T11:07:00,1539.50,card,30.79,5.54,captured,setl_20260708_005
pay_000112,ord_000983,2026-07-06T06:41:00,8464.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000113,ord_000064,2026-07-06T21:57:00,2338.00,card,46.76,8.42,captured,setl_20260708_006
pay_000114,ord_000186,2026-07-07T04:02:00,75185.50,netbanking,1353.34,243.60,captured,setl_20260709_007
pay_000115,ord_000189,2026-07-07T11:01:00,10471.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000116,ord_000218,2026-07-06T20:35:00,70572.50,card,1411.45,254.06,captured,setl_20260708_006
pay_000117,ord_000243,2026-07-07T07:40:00,14223.50,upi,0.00,0.00,captured,setl_20260709_007
pay_000118,ord_000253,2026-07-07T11:11:00,12798.00,wallet,255.96,46.07,captured,setl_20260709_007
pay_000119,ord_000334,2026-07-06T20:18:00,865.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000120,ord_000370,2026-07-06T21:28:00,8872.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000121,ord_000432,2026-07-06T21:29:00,13898.50,upi,0.00,0.00,captured,setl_20260708_006
pay_000122,ord_000441,2026-07-06T10:34:00,48803.99,card,976.08,175.69,captured,setl_20260708_006
pay_000123,ord_000558,2026-07-07T09:21:00,781.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000124,ord_000558,2026-07-07T07:13:00,781.00,netbanking,14.06,2.53,captured,setl_20260709_007
pay_000125,ord_000568,2026-07-07T02:44:00,6053.99,upi,0.00,0.00,captured,setl_20260709_007
pay_000126,ord_000575,2026-07-06T19:58:00,1556.50,card,31.13,5.60,captured,setl_20260708_006
pay_000127,ord_000591,2026-07-06T23:38:00,11687.00,card,233.74,42.07,captured,setl_20260709_007
pay_000128,ord_000591,2026-07-07T15:44:00,11687.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000129,ord_000697,2026-07-06T21:04:00,850.99,upi,0.00,0.00,captured,setl_20260708_006
pay_000130,ord_000781,2026-07-07T04:37:00,2413.00,netbanking,43.43,7.82,captured,setl_20260709_007
pay_000131,ord_000829,2026-07-06T12:43:00,6350.00,card,127.00,22.86,captured,setl_20260708_006
pay_000132,ord_000873,2026-07-07T13:29:00,53132.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000133,ord_000911,2026-07-07T14:40:00,2608.99,upi,0.00,0.00,captured,setl_20260709_007
pay_000134,ord_000916,2026-07-06T20:02:00,8051.00,card,161.02,28.98,captured,setl_20260708_006
pay_000135,ord_000946,2026-07-06T19:45:00,7010.00,netbanking,126.18,22.71,captured,setl_20260708_006
pay_000136,ord_000953,2026-07-06T16:54:00,12144.50,card,242.89,43.72,captured,setl_20260708_006
pay_000137,ord_000956,2026-07-06T13:40:00,48430.00,netbanking,871.74,156.91,captured,setl_20260708_006
pay_000138,ord_000999,2026-07-06T19:11:00,2336.00,upi,0.00,0.00,captured,setl_20260708_006
pay_000139,ord_000021,2026-07-08T07:59:00,911.50,upi,0.00,0.00,captured,setl_20260710_008
pay_000140,ord_000105,2026-07-08T09:28:00,49277.00,card,985.54,177.40,captured,setl_20260710_008
pay_000141,ord_000306,2026-07-08T08:37:00,15584.00,wallet,311.68,56.10,captured,setl_20260710_008
pay_000142,ord_000402,2026-07-08T07:50:00,1720.00,netbanking,30.96,5.57,captured,setl_20260710_008
pay_000143,ord_000411,2026-07-08T08:08:00,1928.99,card,38.58,6.94,captured,setl_20260710_008
pay_000144,ord_000444,2026-07-08T07:41:00,249715.00,netbanking,4494.87,809.08,captured,setl_20260710_008
pay_000145,ord_000536,2026-07-08T03:35:00,2078.00,netbanking,37.40,6.73,captured,setl_20260710_008
pay_000146,ord_000619,2026-07-08T10:09:00,389.00,card,7.78,1.40,captured,setl_20260710_008
pay_000147,ord_000882,2026-07-07T09:06:00,7017.00,upi,0.00,0.00,captured,setl_20260709_007
pay_000148,ord_000952,2026-07-08T10:07:00,419.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000149,ord_000985,2026-07-08T11:46:00,2178.50,card,43.57,7.84,captured,setl_20260710_008
pay_000150,ord_000019,2026-07-08T19:56:00,12764.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000151,ord_000039,2026-07-09T00:54:00,1444.99,upi,0.00,0.00,captured,setl_20260713_009
pay_000152,ord_000096,2026-07-08T16:28:00,1059.50,wallet,21.19,3.81,captured,setl_20260710_008
pay_000153,ord_000126,2026-07-08T11:48:00,57912.99,upi,0.00,0.00,captured,setl_20260710_008
pay_000154,ord_000223,2026-07-09T03:25:00,13058.99,upi,0.00,0.00,captured,setl_20260713_009
pay_000155,ord_000225,2026-07-09T11:10:00,1579.99,upi,0.00,0.00,captured,setl_20260713_009
pay_000156,ord_000247,2026-07-08T15:43:00,580.99,upi,0.00,0.00,captured,setl_20260710_008
pay_000157,ord_000279,2026-07-08T10:36:00,32161.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000158,ord_000322,2026-07-09T14:21:00,606.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000159,ord_000344,2026-07-08T12:34:00,2308.50,upi,0.00,0.00,captured,setl_20260710_008
pay_000160,ord_000407,2026-07-09T04:02:00,1894.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000161,ord_000423,2026-07-08T21:50:00,11940.99,card,238.82,42.99,captured,setl_20260710_008
pay_000162,ord_000428,2026-07-09T11:25:00,14477.00,netbanking,260.59,46.91,captured,setl_20260713_009
pay_000163,ord_000448,2026-07-09T08:13:00,2405.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000164,ord_000475,2026-07-09T15:48:00,1684.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000165,ord_000497,2026-07-08T12:14:00,2429.00,card,48.58,8.74,captured,setl_20260710_008
pay_000166,ord_000543,2026-07-08T15:02:00,57801.99,netbanking,1040.44,187.28,captured,setl_20260710_008
pay_000167,ord_000565,2026-07-09T00:02:00,1943.00,card,38.86,6.99,captured,setl_20260713_009
pay_000168,ord_000565,2026-07-09T05:44:00,1943.00,netbanking,34.97,6.29,captured,setl_20260713_009
pay_000169,ord_000622,2026-07-09T05:23:00,11562.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000170,ord_000776,2026-07-09T07:38:00,1733.50,upi,0.00,0.00,captured,setl_20260713_009
pay_000171,ord_000816,2026-07-09T08:00:00,946.00,card,18.92,3.41,captured,setl_20260713_009
pay_000172,ord_000889,2026-07-08T22:15:00,1373.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000173,ord_000907,2026-07-09T00:38:00,4435.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000174,ord_000907,2026-07-09T11:17:00,4435.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000175,ord_000909,2026-07-08T12:29:00,1188.00,upi,0.00,0.00,captured,setl_20260710_008
pay_000176,ord_000919,2026-07-08T12:31:00,94964.99,upi,0.00,0.00,captured,setl_20260710_008
pay_000177,ord_000037,2026-07-10T08:53:00,583.00,netbanking,10.49,1.89,captured,setl_20260714_010
pay_000178,ord_000181,2026-07-09T11:27:00,890.99,upi,0.00,0.00,captured,setl_20260713_009
pay_000179,ord_000255,2026-07-09T17:02:00,5269.99,card,105.40,18.97,captured,setl_20260713_009
pay_000180,ord_000310,2026-07-10T13:36:00,54335.50,upi,0.00,0.00,captured,setl_20260714_010
pay_000181,ord_000328,2026-07-09T14:40:00,1211.99,card,24.24,4.36,captured,setl_20260713_009
pay_000182,ord_000330,2026-07-09T14:33:00,771.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000183,ord_000331,2026-07-09T22:58:00,39366.00,netbanking,708.59,127.55,captured,setl_20260713_009
pay_000184,ord_000338,2026-07-09T23:19:00,5530.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000185,ord_000383,2026-07-10T15:27:00,14974.50,upi,0.00,0.00,captured,setl_20260714_010
pay_000186,ord_000400,2026-07-10T05:02:00,78254.00,card,1565.08,281.71,captured,setl_20260714_010
pay_000187,ord_000454,2026-07-09T13:35:00,688.50,netbanking,12.39,2.23,captured,setl_20260713_009
pay_000188,ord_000576,2026-07-09T10:16:00,13740.50,card,274.81,49.47,captured,setl_20260713_009
pay_000189,ord_000600,2026-07-09T10:20:00,12469.50,card,249.39,44.89,captured,setl_20260713_009
pay_000190,ord_000677,2026-07-09T15:38:00,10438.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000191,ord_000692,2026-07-09T09:31:00,2281.00,card,45.62,8.21,captured,setl_20260713_009
pay_000192,ord_000750,2026-07-10T08:20:00,14181.00,card,283.62,51.05,captured,setl_20260714_010
pay_000193,ord_000806,2026-07-10T00:09:00,1380.00,wallet,27.60,4.97,captured,setl_20260714_010
pay_000194,ord_000838,2026-07-09T18:08:00,39558.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000195,ord_000841,2026-07-10T02:12:00,2190.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000196,ord_000859,2026-07-09T09:17:00,4286.00,upi,0.00,0.00,captured,setl_20260713_009
pay_000197,ord_000866,2026-07-10T09:08:00,271.00,netbanking,4.88,0.88,captured,setl_20260714_010
pay_000198,ord_000922,2026-07-10T11:36:00,1958.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000199,ord_000993,2026-07-10T07:58:00,12412.00,card,248.24,44.68,captured,setl_20260714_010
pay_000200,ord_000998,2026-07-10T00:25:00,527.50,upi,0.00,0.00,captured,setl_20260714_010
pay_000201,ord_000008,2026-07-11T09:40:00,4545.00,netbanking,81.81,14.73,captured,setl_20260715_011
pay_000202,ord_000076,2026-07-10T13:44:00,27471.50,wallet,549.43,98.90,captured,setl_20260714_010
pay_000203,ord_000084,2026-07-10T09:26:00,1378.00,card,27.56,4.96,captured,setl_20260714_010
pay_000204,ord_000149,2026-07-10T15:36:00,658.00,netbanking,11.84,2.13,captured,setl_20260714_010
pay_000205,ord_000309,2026-07-10T11:50:00,784.00,card,15.68,2.82,captured,setl_20260714_010
pay_000206,ord_000395,2026-07-11T12:37:00,10157.99,card,203.16,36.57,captured,setl_20260715_011
pay_000207,ord_000501,2026-07-11T13:46:00,2323.50,netbanking,41.82,7.53,captured,setl_20260715_011
pay_000208,ord_000531,2026-07-10T12:33:00,2009.00,card,40.18,7.23,captured,setl_20260714_010
pay_000209,ord_000538,2026-07-10T22:17:00,874.00,upi,0.00,0.00,captured,setl_20260714_010
pay_000210,ord_000555,2026-07-11T11:41:00,12069.00,netbanking,217.24,39.10,captured,setl_20260715_011
pay_000211,ord_000648,2026-07-10T17:45:00,977.00,card,19.54,3.52,captured,setl_20260714_010
pay_000212,ord_000736,2026-07-10T09:39:00,66939.00,netbanking,1204.90,216.88,captured,setl_20260714_010
pay_000213,ord_000749,2026-07-10T23:57:00,8040.00,card,160.80,28.94,captured,setl_20260715_011
pay_000214,ord_000783,2026-07-10T11:10:00,6147.50,card,122.95,22.13,captured,setl_20260714_010
pay_000215,ord_000852,2026-07-11T00:34:00,1641.99,wallet,32.84,5.91,captured,setl_20260715_011
pay_000216,ord_000869,2026-07-11T11:03:00,9878.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000217,ord_000970,2026-07-11T12:20:00,1202.99,netbanking,21.65,3.90,captured,setl_20260715_011
pay_000218,ord_000987,2026-07-11T06:05:00,9152.99,netbanking,164.75,29.66,captured,setl_20260715_011
pay_000219,ord_000001,2026-07-12T03:18:00,12903.00,card,258.06,46.45,captured,setl_20260715_012
pay_000220,ord_000041,2026-07-11T11:41:00,1746.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000221,ord_000066,2026-07-11T18:06:00,1572.00,wallet,31.44,5.66,captured,setl_20260715_011
pay_000222,ord_000070,2026-07-11T23:32:00,1844.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000223,ord_000089,2026-07-12T06:54:00,1667.99,upi,0.00,0.00,captured,setl_20260715_012
pay_000224,ord_000112,2026-07-12T09:09:00,333.00,card,6.66,1.20,captured,setl_20260715_012
pay_000225,ord_000134,2026-07-11T13:06:00,7856.00,wallet,157.12,28.28,captured,setl_20260715_011
pay_000226,ord_000170,2026-07-11T11:27:00,2137.00,upi,0.00,0.00,captured,setl_20260715_011
pay_000227,ord_000204,2026-07-12T11:36:00,27159.00,card,543.18,97.77,captured,setl_20260715_012
pay_000228,ord_000222,2026-07-12T04:02:00,8778.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000229,ord_000369,2026-07-12T13:13:00,2429.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000230,ord_000391,2026-07-12T04:26:00,12553.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000231,ord_000592,2026-07-11T17:26:00,12882.99,netbanking,231.89,41.74,captured,setl_20260715_011
pay_000232,ord_000632,2026-07-12T10:57:00,2285.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000233,ord_000814,2026-07-12T13:39:00,1638.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000234,ord_000818,2026-07-12T14:11:00,12882.50,upi,0.00,0.00,captured,setl_20260715_012
pay_000235,ord_000827,2026-07-12T14:46:00,548.00,card,10.96,1.97,captured,setl_20260715_012
pay_000236,ord_000840,2026-07-11T20:21:00,1946.99,card,38.94,7.01,captured,setl_20260715_011
pay_000237,ord_000973,2026-07-11T19:58:00,9218.99,upi,0.00,0.00,captured,setl_20260715_011
pay_000238,ord_000003,2026-07-12T18:21:00,212.00,card,4.24,0.76,captured,setl_20260715_012
pay_000239,ord_000086,2026-07-13T00:02:00,976.00,card,19.52,3.51,captured,setl_20260715_013
pay_000240,ord_000155,2026-07-13T08:51:00,42886.99,upi,0.00,0.00,captured,setl_20260715_013
pay_000241,ord_000180,2026-07-13T02:52:00,11579.00,netbanking,208.42,37.52,captured,setl_20260715_013
pay_000242,ord_000216,2026-07-12T20:22:00,1126.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000243,ord_000221,2026-07-12T15:58:00,13047.50,netbanking,234.86,42.27,captured,setl_20260715_012
pay_000244,ord_000224,2026-07-13T00:04:00,1578.00,card,31.56,5.68,captured,setl_20260715_013
pay_000245,ord_000240,2026-07-13T05:55:00,3764.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000246,ord_000316,2026-07-13T04:03:00,24919.50,upi,0.00,0.00,captured,setl_20260715_013
pay_000247,ord_000381,2026-07-13T01:21:00,5204.99,card,104.10,18.74,captured,setl_20260715_013
pay_000248,ord_000393,2026-07-13T10:03:00,8361.99,upi,0.00,0.00,captured,setl_20260715_013
pay_000249,ord_000401,2026-07-12T14:05:00,4088.99,upi,0.00,0.00,captured,setl_20260715_012
pay_000250,ord_000453,2026-07-12T20:38:00,1854.50,wallet,37.09,6.68,captured,setl_20260715_012
pay_000251,ord_000506,2026-07-13T14:48:00,2403.50,netbanking,43.26,7.79,captured,setl_20260715_013
pay_000252,ord_000629,2026-07-13T04:56:00,7185.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000253,ord_000710,2026-07-13T09:39:00,43544.50,netbanking,783.80,141.08,captured,setl_20260715_013
pay_000254,ord_000731,2026-07-12T12:00:00,3195.00,upi,0.00,0.00,captured,setl_20260715_012
pay_000255,ord_000733,2026-07-13T00:07:00,57678.00,netbanking,1038.20,186.88,captured,setl_20260715_013
pay_000256,ord_000920,2026-07-13T10:14:00,11961.00,upi,0.00,0.00,captured,setl_20260715_013
pay_000257,ord_000013,2026-07-13T21:19:00,73167.99,upi,0.00,0.00,captured,setl_20260715_013
pay_000258,ord_000050,2026-07-14T11:03:00,7836.00,upi,0.00,0.00,captured,setl_20260716_014
pay_000259,ord_000069,2026-07-13T13:26:00,7045.50,card,140.91,25.36,captured,setl_20260715_013
pay_000260,ord_000119,2026-07-13T15:49:00,3765.00,card,75.30,13.55,captured,setl_20260715_013
pay_000261,ord_000136,2026-07-14T15:47:00,846.00,upi,0.00,0.00,captured,setl_20260716_014
pay_000262,ord_000156,2026-07-14T13:24:00,1076.00,upi,0.00,0.00,captured,setl_20260716_014
