order_id,customer_id,order_date,amount,status,currency
ord_000454,cust_00063,2026-07-09,688.50,placed,INR
ord_000576,cust_00079,2026-07-09,13740.50,placed,INR
ord_000600,cust_00105,2026-07-09,12469.50,placed,INR
ord_000677,cust_00038,2026-07-09,10438.00,placed,INR
ord_000692,cust_00218,2026-07-09,2281.00,placed,INR
ord_000693,cust_00187,2026-07-09,217.00,placed,INR
ord_000750,cust_00163,2026-07-09,14181.00,placed,INR
ord_000806,cust_00045,2026-07-09,1380.00,placed,INR
ord_000838,cust_00205,2026-07-09,39558.00,placed,INR
ord_000841,cust_00215,2026-07-09,2190.00,placed,INR
ord_000859,cust_00083,2026-07-09,4286.00,placed,INR
ord_000866,cust_00031,2026-07-09,271.00,placed,INR
ord_000922,cust_00003,2026-07-09,1958.00,placed,INR
ord_000993,cust_00239,2026-07-09,12412.00,placed,INR
ord_000998,cust_00089,2026-07-09,527.50,placed,INR
ord_000008,cust_00190,2026-07-10,4545.00,placed,INR
ord_000076,cust_00025,2026-07-10,27471.50,placed,INR
ord_000084,cust_00070,2026-07-10,1378.00,placed,INR
ord_000149,cust_00080,2026-07-10,658.00,placed,INR
ord_000309,cust_00090,2026-07-10,784.00,placed,INR
ord_000395,cust_00173,2026-07-10,10157.99,placed,INR
ord_000501,cust_00214,2026-07-10,2323.50,placed,INR
ord_000531,cust_00117,2026-07-10,2009.00,placed,INR
ord_000538,cust_00160,2026-07-10,874.00,placed,INR
ord_000555,cust_00055,2026-07-10,12069.00,placed,INR
ord_000648,cust_00221,2026-07-10,977.00,placed,INR
ord_000679,cust_00010,2026-07-10,7795.00,placed,INR
ord_000736,cust_00219,2026-07-10,66939.00,placed,INR
ord_000749,cust_00023,2026-07-10,8040.00,placed,INR
ord_000783,cust_00053,2026-07-10,6147.50,placed,INR
ord_000852,cust_00202,2026-07-10,1641.99,placed,INR
ord_000869,cust_00182,2026-07-10,9878.00,placed,INR
ord_000915,cust_00165,2026-07-10,1822.00,placed,INR
ord_000970,cust_00110,2026-07-10,1202.99,placed,INR
ord_000987,cust_00161,2026-07-10,9152.99,placed,INR
ord_000001,cust_00108,2026-07-11,12903.00,placed,INR
ord_000041,cust_00047,2026-07-11,1746.00,placed,INR
ord_000066,cust_00181,2026-07-11,1572.00,placed,INR
ord_000070,cust_00241,2026-07-11,1844.50,placed,INR
ord_000089,cust_00009,2026-07-11,1667.99,placed,INR
ord_000112,cust_00097,2026-07-11,333.00,placed,INR
ord_000134,cust_00004,2026-07-11,7856.00,placed,INR
ord_000170,cust_00117,2026-07-11,2137.00,placed,INR
ord_000204,cust_00025,2026-07-11,27159.00,placed,INR
ord_000222,cust_00104,2026-07-11,8778.00,placed,INR
ord_000369,cust_00104,2026-07-11,2429.00,placed,INR
ord_000391,cust_00109,2026-07-11,12553.00,placed,INR
ord_000592,cust_00128,2026-07-11,12882.99,placed,INR
ord_000632,cust_00229,2026-07-11,2285.50,placed,INR
ord_000814,cust_00092,2026-07-11,1638.50,placed,INR
ord_000818,cust_00124,2026-07-11,12882.50,placed,INR
ord_000827,cust_00153,2026-07-11,548.00,placed,INR
ord_000840,cust_00006,2026-07-11,1946.99,placed,INR
ord_000973,cust_00137,2026-07-11,9218.99,placed,INR
ord_000003,cust_00130,2026-07-12,212.00,placed,INR
ord_000086,cust_00132,2026-07-12,976.00,placed,INR
ord_000155,cust_00198,2026-07-12,42886.99,placed,INR
ord_000180,cust_00084,2026-07-12,11579.00,placed,INR
ord_000216,cust_00027,2026-07-12,1126.00,placed,INR
ord_000221,cust_00240,2026-07-12,13047.50,placed,INR
ord_000224,cust_00026,2026-07-12,1578.00,placed,INR
ord_000240,cust_00140,2026-07-12,3764.00,placed,INR
ord_000282,cust_00183,2026-07-12,8359.50,placed,INR
ord_000316,cust_00112,2026-07-12,24919.50,placed,INR
ord_000381,cust_00120,2026-07-12,5204.99,placed,INR
ord_000393,cust_00193,2026-07-12,8361.99,placed,INR
ord_000401,cust_00246,2026-07-12,4088.99,placed,INR
ord_000453,cust_00190,2026-07-12,1854.50,placed,INR
ord_000506,cust_00039,2026-07-12,2403.50,placed,INR
ord_000629,cust_00082,2026-07-12,7185.00,placed,INR
ord_000710,cust_00213,2026-07-12,43527.02,placed,INR
ord_000731,cust_00052,2026-07-12,3195.00,placed,INR
ord_000733,cust_00217,2026-07-12,57678.00,placed,INR
ord_000920,cust_00234,2026-07-12,11961.00,placed,INR
ord_000013,cust_00088,2026-07-13,73167.99,placed,INR
ord_000050,cust_00017,2026-07-13,7836.00,placed,INR
ord_000069,cust_00062,2026-07-13,7045.50,placed,INR
ord_000114,cust_00125,2026-07-13,2465.50,placed,INR
ord_000119,cust_00153,2026-07-13,3765.00,placed,INR
ord_000136,cust_00039,2026-07-13,846.00,placed,INR
ord_000156,cust_00042,2026-07-13,1076.00,placed,INR
ord_000182,cust_00025,2026-07-13,1462.50,placed,INR
ord_000244,cust_00107,2026-07-13,6242.00,placed,INR
ord_000298,cust_00080,2026-07-13,12767.99,placed,INR
ord_000406,cust_00069,2026-07-13,14615.00,placed,INR
ord_000413,cust_00019,2026-07-13,468.50,placed,INR
ord_000429,cust_00111,2026-07-13,14784.99,placed,INR
ord_000449,cust_00079,2026-07-13,462.50,placed,INR
ord_000490,cust_00011,2026-07-13,284.50,placed,INR
ord_000518,cust_00162,2026-07-13,6359.00,placed,INR
ord_000556,cust_00199,2026-07-13,4913.00,placed,INR
ord_000636,cust_00026,2026-07-13,429.00,placed,INR
ord_000642,cust_00063,2026-07-13,1696.00,placed,INR
ord_000651,cust_00154,2026-07-13,10943.00,placed,INR
ord_000668,cust_00176,2026-07-13,1759.00,placed,INR
ord_000712,cust_00139,2026-07-13,651.99,placed,INR
ord_000718,cust_00092,2026-07-13,4364.50,placed,INR
ord_000743,cust_00160,2026-07-13,360.50,placed,INR
ord_000756,cust_00027,2026-07-13,1659.00,placed,INR
ord_000765,cust_00148,2026-07-13,1096.50,placed,INR
ord_000817,cust_00050,2026-07-13,8749.00,placed,INR
ord_000831,cust_00206,2026-07-13,749.00,placed,INR
ord_000870,cust_00190,2026-07-13,211.50,placed,INR
ord_000060,cust_00200,2026-07-14,1272.00,placed,INR
ord_000073,cust_00009,2026-07-14,1705.00,placed,INR
ord_000122,cust_00035,2026-07-14,2227.00,placed,INR
ord_000141,cust_00111,2026-07-14,11026.00,placed,INR
ord_000166,cust_00211,2026-07-14,976.50,placed,INR
ord_000203,cust_00172,2026-07-14,2414.99,placed,INR
ord_000245,cust_00005,2026-07-14,1029.00,placed,INR
ord_000314,cust_00094,2026-07-14,2249.50,placed,INR
ord_000326,cust_00077,2026-07-14,12452.09,placed,INR
ord_000417,cust_00223,2026-07-14,5152.00,placed,INR
ord_000470,cust_00055,2026-07-14,399.99,placed,INR
ord_000508,cust_00075,2026-07-14,5907.99,placed,INR
ord_000524,cust_00061,2026-07-14,12783.99,placed,INR
ord_000615,cust_00203,2026-07-14,39776.00,placed,INR
ord_000624,cust_00032,2026-07-14,10273.00,placed,INR
ord_000640,cust_00016,2026-07-14,1414.99,placed,INR
ord_000685,cust_00124,2026-07-14,3395.00,placed,INR
ord_000706,cust_00051,2026-07-14,323893.00,placed,INR
ord_000758,cust_00033,2026-07-14,10599.00,placed,INR
ord_000771,cust_00029,2026-07-14,2406.00,placed,INR
ord_000775,cust_00004,2026-07-14,11030.00,placed,INR
ord_000801,cust_00106,2026-07-14,9924.50,placed,INR
ord_000902,cust_00084,2026-07-14,4067.99,placed,INR
ord_000932,cust_00206,2026-07-14,4887.00,placed,INR
ord_000988,cust_00248,2026-07-14,887.00,placed,INR
ord_000005,cust_00236,2026-07-15,372.50,placed,INR
ord_000018,cust_00147,2026-07-15,11617.99,placed,INR
ord_000055,cust_00007,2026-07-15,1976.00,placed,INR
ord_000109,cust_00126,2026-07-15,364.99,placed,INR
ord_000137,cust_00142,2026-07-15,2388.00,placed,INR
ord_000272,cust_00166,2026-07-15,8054.00,placed,INR
ord_000283,cust_00208,2026-07-15,5569.99,placed,INR
ord_000302,cust_00014,2026-07-15,2177.50,placed,INR
ord_000323,cust_00001,2026-07-15,12634.00,placed,INR
ord_000352,cust_00183,2026-07-15,493.50,placed,INR
ord_000353,cust_00190,2026-07-15,278.00,placed,INR
ord_000362,cust_00062,2026-07-15,15399.99,placed,INR
ord_000397,cust_00071,2026-07-15,1628.00,placed,INR
ord_000415,cust_00113,2026-07-15,14634.19,placed,INR
ord_000455,cust_00139,2026-07-15,1944.99,placed,INR
ord_000496,cust_00066,2026-07-15,1129.00,placed,INR
ord_000514,cust_00100,2026-07-15,1219.00,placed,INR
ord_000520,cust_00237,2026-07-15,903.50,placed,INR
ord_000532,cust_00196,2026-07-15,78764.00,placed,INR
ord_000540,cust_00188,2026-07-15,36553.99,placed,INR
ord_000794,cust_00062,2026-07-15,4007.00,placed,INR
ord_000895,cust_00105,2026-07-15,16517.00,placed,INR
ord_000905,cust_00119,2026-07-15,1733.00,placed,INR
ord_000948,cust_00057,2026-07-15,789.50,placed,INR
ord_000980,cust_00026,2026-07-15,12529.75,placed,INR
ord_000992,cust_00193,2026-07-15,277.00,placed,INR
ord_000011,cust_00020,2026-07-16,5917.99,placed,INR
ord_000056,cust_00071,2026-07-16,9128.50,placed,INR
ord_000080,cust_00058,2026-07-16,12078.50,placed,INR
ord_000102,cust_00104,2026-07-16,8265.99,placed,INR
ord_000120,cust_00163,2026-07-16,1283.00,placed,INR
ord_000140,cust_00057,2026-07-16,4077.00,placed,INR
ord_000158,cust_00189,2026-07-16,1736.00,placed,INR
ord_000284,cust_00185,2026-07-16,12487.00,placed,INR
ord_000499,cust_00214,2026-07-16,1732.00,placed,INR
ord_000627,cust_00046,2026-07-16,2047.99,placed,INR
ord_000808,cust_00220,2026-07-16,51987.00,placed,INR
ord_000813,cust_00172,2026-07-16,1580.50,placed,INR
ord_000823,cust_00118,2026-07-16,6446.50,placed,INR
ord_000835,cust_00211,2026-07-16,78093.00,placed,INR
ord_000857,cust_00067,2026-07-16,2593.00,placed,INR
ord_000903,cust_00041,2026-07-16,7187.99,placed,INR
ord_000933,cust_00067,2026-07-16,2428.99,placed,INR
ord_000967,cust_00104,2026-07-16,4443.00,placed,INR
ord_000974,cust_00217,2026-07-16,1480.50,placed,INR
ord_000975,cust_00089,2026-07-16,2473.00,placed,INR
ord_000035,cust_00152,2026-07-17,1222.99,placed,INR
ord_000090,cust_00105,2026-07-17,991.99,placed,INR
ord_000183,cust_00084,2026-07-17,1821.50,placed,INR
ord_000228,cust_00038,2026-07-17,2241.00,placed,INR
ord_000254,cust_00191,2026-07-17,953.00,placed,INR
ord_000258,cust_00111,2026-07-17,3928.99,placed,INR
ord_000264,cust_00241,2026-07-17,24427.00,placed,INR
ord_000265,cust_00213,2026-07-17,1115.50,placed,INR
ord_000380,cust_00228,2026-07-17,1659.00,placed,INR
ord_000421,cust_00071,2026-07-17,5790.00,placed,INR
ord_000489,cust_00122,2026-07-17,2941.50,placed,INR
ord_000625,cust_00188,2026-07-17,3863.00,placed,INR
ord_000630,cust_00008,2026-07-17,784.00,placed,INR
ord_000647,cust_00113,2026-07-17,8909.00,placed,INR
ord_000727,cust_00151,2026-07-17,251.00,placed,INR
ord_000800,cust_00053,2026-07-17,1590.00,placed,INR
ord_000819,cust_00205,2026-07-17,669.00,placed,INR
ord_000884,cust_00218,2026-07-17,8623.00,placed,INR
ord_000941,cust_00248,2026-07-17,2139.50,placed,INR
ord_000957,cust_00222,2026-07-17,3957.00,placed,INR
ord_000087,cust_00091,2026-07-18,351.99,placed,INR
ord_000095,cust_00174,2026-07-18,2383.99,placed,INR
ord_000159,cust_00180,2026-07-18,5475.00,placed,INR
ord_000174,cust_00090,2026-07-18,1875.00,placed,INR
ord_000248,cust_00225,2026-07-18,99009.00,placed,INR
ord_000318,cust_00050,2026-07-18,1774.99,placed,INR
ord_000359,cust_00193,2026-07-18,672.00,placed,INR
ord_000447,cust_00140,2026-07-18,14929.50,placed,INR
ord_000469,cust_00071,2026-07-18,2160.00,placed,INR
ord_000485,cust_00041,2026-07-18,1764.00,placed,INR
ord_000504,cust_00049,2026-07-18,63671.50,placed,INR
ord_000517,cust_00100,2026-07-18,10108.50,placed,INR
ord_000521,cust_00165,2026-07-18,572.00,placed,INR
ord_000533,cust_00225,2026-07-18,13848.50,placed,INR
ord_000552,cust_00040,2026-07-18,973.99,placed,INR
ord_000554,cust_00027,2026-07-18,17041.00,placed,INR
ord_000597,cust_00201,2026-07-18,2161.00,placed,INR
ord_000598,cust_00220,2026-07-18,1183.00,placed,INR
ord_000613,cust_00222,2026-07-18,2052.99,placed,INR
ord_000657,cust_00028,2026-07-18,1721.50,placed,INR
ord_000662,cust_00053,2026-07-18,2486.50,placed,INR
ord_000704,cust_00187,2026-07-18,10652.00,placed,INR
ord_000778,cust_00010,2026-07-18,212.00,placed,INR
ord_000786,cust_00024,2026-07-18,12857.00,placed,INR
ord_000842,cust_00194,2026-07-18,10515.50,placed,INR
ord_000845,cust_00202,2026-07-18,2290.00,placed,INR
ord_000853,cust_00113,2026-07-18,2001.00,placed,INR
ord_000865,cust_00054,2026-07-18,1000.50,placed,INR
ord_000893,cust_00102,2026-07-18,4644.00,placed,INR
ord_000914,cust_00186,2026-07-18,2013.00,placed,INR
ord_000951,cust_00051,2026-07-18,6595.00,placed,INR
ord_000101,cust_00199,2026-07-19,1683.00,placed,INR
ord_000148,cust_00150,2026-07-19,1529.00,placed,INR
ord_000184,cust_00191,2026-07-19,17691.00,placed,INR
ord_000313,cust_00203,2026-07-19,1331.00,placed,INR
ord_000450,cust_00159,2026-07-19,493.50,placed,INR
ord_000477,cust_00221,2026-07-19,9640.50,placed,INR
ord_000515,cust_00060,2026-07-19,9983.00,placed,INR
ord_000542,cust_00176,2026-07-19,2271.00,placed,INR
ord_000566,cust_00038,2026-07-19,10602.00,placed,INR
ord_000614,cust_00181,2026-07-19,1061.00,placed,INR
ord_000621,cust_00203,2026-07-19,1104.00,placed,INR
ord_000660,cust_00089,2026-07-19,13575.50,placed,INR
ord_000672,cust_00038,2026-07-19,2290.00,placed,INR
ord_000699,cust_00092,2026-07-19,1280.00,placed,INR
ord_000715,cust_00136,2026-07-19,1305.50,placed,INR
ord_000741,cust_00205,2026-07-19,1587.99,placed,INR
ord_000742,cust_00125,2026-07-19,1785.00,placed,INR
ord_000753,cust_00057,2026-07-19,965.00,placed,INR
ord_000848,cust_00105,2026-07-19,1407.50,placed,INR
ord_000885,cust_00233,2026-07-19,2457.00,placed,INR
ord_000049,cust_00075,2026-07-20,11114.99,placed,INR
ord_000135,cust_00056,2026-07-20,44935.00,placed,INR
ord_000185,cust_00083,2026-07-20,1973.00,placed,INR
ord_000191,cust_00134,2026-07-20,206.00,placed,INR
ord_000220,cust_00119,2026-07-20,5216.00,placed,INR
ord_000280,cust_00121,2026-07-20,5550.00,placed,INR
ord_000291,cust_00115,2026-07-20,888.00,placed,INR
ord_000308,cust_00089,2026-07-20,1806.00,placed,INR
ord_000348,cust_00235,2026-07-20,298281.50,placed,INR
ord_000361,cust_00078,2026-07-20,11130.50,placed,INR
ord_000593,cust_00187,2026-07-20,278.00,placed,INR
ord_000611,cust_00015,2026-07-20,60382.00,placed,INR
ord_000787,cust_00052,2026-07-20,827.00,placed,INR
ord_000798,cust_00132,2026-07-20,7047.00,placed,INR
ord_000897,cust_00062,2026-07-20,1277.99,placed,INR
ord_001000,cust_00001,2026-07-20,266432.00,placed,INR
ord_000040,cust_00102,2026-07-21,1098.99,placed,INR
ord_000063,cust_00052,2026-07-21,1801.00,placed,INR
ord_000201,cust_00082,2026-07-21,14713.50,placed,INR
ord_000229,cust_00216,2026-07-21,1830.50,placed,INR
ord_000238,cust_00203,2026-07-21,9437.00,placed,INR
ord_000287,cust_00021,2026-07-21,1470.99,placed,INR
ord_000315,cust_00047,2026-07-21,455.00,placed,INR
ord_000341,cust_00171,2026-07-21,2339.00,placed,INR
ord_000354,cust_00132,2026-07-21,4643.00,placed,INR
ord_000388,cust_00138,2026-07-21,8708.00,placed,INR
ord_000424,cust_00045,2026-07-21,2498.50,placed,INR
ord_000443,cust_00147,2026-07-21,7608.99,placed,INR
ord_000468,cust_00180,2026-07-21,379.00,placed,INR
ord_000525,cust_00182,2026-07-21,3809.00,placed,INR
ord_000535,cust_00241,2026-07-21,2338.00,placed,INR
ord_000696,cust_00153,2026-07-21,1058.00,placed,INR
ord_000719,cust_00080,2026-07-21,984.00,placed,INR
ord_000803,cust_00007,2026-07-21,1496.00,placed,INR
ord_000815,cust_00080,2026-07-21,1643.00,placed,INR
